,0,1,2,3,4,5,6,7,8,9
10,Hospital El Pozón,OPERATIONAL,"# a 88-118,, Tv. 71 #882, Cartagena, Bolívar, Colombia",ChIJ04tDrmAk9o4RHhL5LTEmOSg,10.4129441,-75.45716999999999,3.0,"['hospital', 'health', 'point_of_interest', 'establishment']",26.0,hospital
11,Hospital de Arroz Barato,OPERATIONAL,"Cl. 3 #776 #7- a, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJHxbz4Wcm9o4R7NcQ3EQ1RUQ,10.3550215,-75.492644,3.4,"['hospital', 'health', 'point_of_interest', 'establishment']",5.0,hospital
12,Hospital Maternidad Rafael Calvo,OPERATIONAL,"20, Cl. 29 #38, Provincia de Cartagena, Bolívar, Colombia",ChIJQw4o1I8l9o4RdSgG_R7QGyg,10.4073726,-75.51634039999999,3.6,"['hospital', 'health', 'point_of_interest', 'establishment']",28.0,hospital
13,HOSPITAL EN CASA,OPERATIONAL,"142, Cra. 18 #25, Provincia de Cartagena, Bolívar, Colombia",ChIJHTPts3Av9o4RrsV4L-3A4OM,10.4160643,-75.540354,1.0,"['hospital', 'health', 'point_of_interest', 'establishment']",1.0,hospital
14,Fundación Hospital Infantil Napoleón Franco Pareja - Casa del Niño,OPERATIONAL,"#-33 #36, Tv. 36 ##2233, Cartagena, Bolívar, Colombia",ChIJDS43yo8l9o4Rk2b8DQRxFuk,10.407384,-75.517371,3.9,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",58.0,hospital
15,Clínica La Ermita de Cartagena,OPERATIONAL,"Cl. 29d ##20a18, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJC-520X4v9o4Rvc7qfyy3yow,10.4180102,-75.5331332,3.7,"['hospital', 'health', 'point_of_interest', 'establishment']",31.0,hospital
16,Hospital San Juan De Dios,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJMzPgHMMl9o4RuXpZrxA5gfE,10.3891328,-75.5012783,0.0,"['hospital', 'health', 'point_of_interest', 'establishment']",0.0,hospital
17,Urgencias Clínica Blas De Lezo,OPERATIONAL,"Tv. 54 #6528, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJORyyusUl9o4RwktbPsM7GrI,10.3903711,-75.4947317,3.7,"['hospital', 'health', 'point_of_interest', 'establishment']",17.0,hospital
18,Clínica Maternidad De San Fernando,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJo7Qz6Csk9o4RYo86eLvk-0I,10.379243,-75.476148,0.0,"['hospital', 'health', 'point_of_interest', 'establishment']",0.0,hospital
19,Clínica La Inmaculada,OPERATIONAL,"Cra. 38, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJRykR2I8l9o4RQjTfQsY3cJE,10.4076277,-75.5162282,0.0,"['hospital', 'health', 'point_of_interest', 'establishment']",0.0,hospital
20,LA SANTA CLUB CARTAGENA,OPERATIONAL,"Calle Larga 25 8B-90, Cartagena, Bolívar, Colombia",ChIJ5bbRpnUv9o4RhfhR_EBVLTU,10.4201597,-75.54784219999999,3.4,"['night_club', 'point_of_interest', 'establishment']",36.0,night+club
21,Eivissa Cartagena,OPERATIONAL,"Calle Portocarrero 7- 33 Piso 4, Cartagena, Bolívar, Colombia",ChIJQ-fMwJ8v9o4RevabLfQfA_Q,10.4234484,-75.5491466,4.1,"['night_club', 'point_of_interest', 'establishment']",99.0,night+club
22,space club,CLOSED_TEMPORARILY,"El #18-35 Cartagena de Indias, Calle, Colombia",ChIJl4ZvSNEl9o4RGMqyiC8xJRo,10.3817424,-75.4882241,3.1,"['night_club', 'point_of_interest', 'establishment']",14.0,night+club
23,Taboo Disco Club,OPERATIONAL,"Cl. 24 #10-55, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJS9bER3Qv9o4Rq3aYHhkjkPU,10.4186562,-75.54667549999999,4.2,"['night_club', 'point_of_interest', 'establishment']",1708.0,night+club
24,Fragma Club,CLOSED_TEMPORARILY,"Playa de la Artillería, Cra. 2 ##36-86, Cartagena, Bolívar, Colombia",ChIJKT7jsKEv9o4R_DwuDdo8JOA,10.4254793,-75.5529688,4.0,"['night_club', 'point_of_interest', 'establishment']",134.0,night+club
25,Pley Club,OPERATIONAL,"Tv. 48 #Diag 21 - 48 # 04, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ2_K1gPQl9o4RNL1Xn23gFxg,10.3964231,-75.5221198,4.4,"['night_club', 'point_of_interest', 'establishment']",56.0,night+club
26,The Light Disco Club,CLOSED_TEMPORARILY,"Cra. 3 #7-46, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJWcO64RUv9o4RDQQjQaF95SQ,10.4018,-75.55664999999999,0.0,"['night_club', 'point_of_interest', 'establishment']",0.0,night+club
27,Discoteca Farándula_DiscoClub,OPERATIONAL,"Calle 24 # 9 A 37 Centro histórico calle del Arsenal, Provincia de Cartagena, Bolívar, Colombia",ChIJpVj_APMv9o4R7eNyhioPSaQ,10.4189426,-75.54704149999999,4.5,"['night_club', 'point_of_interest', 'establishment']",17.0,night+club
28,Eclipse Gastro Bar,CLOSED_TEMPORARILY,"Cra. 3 ##849, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJISHb-BQv9o4RGFjGTasWejc,10.4036597,-75.5537745,4.1,"['night_club', 'point_of_interest', 'establishment']",21.0,night+club
29,Angeles Bar,OPERATIONAL,"angeles bar club, Av. Crisanto Luque #22 #38 39, Cartagena, Angostura, Bolívar, Colombia",ChIJC5dTIYwl9o4R1NyYpGvS2OU,10.4062549,-75.51937699999999,4.4,"['night_club', 'point_of_interest', 'establishment']",9.0,night+club
30,Leblon Disco Club,CLOSED_TEMPORARILY,"Cl. 24, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJzZ5KU3Qv9o4RpW3JusMG4uE,10.419022,-75.547124,4.0,"['night_club', 'point_of_interest', 'establishment']",391.0,night+club
31,Club Casa Blanca,CLOSED_TEMPORARILY,"Cra. 2 #33-12, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJvQ2lZ6Av9o4R2BXNRV-h37w,10.4236322,-75.55328879999999,0.0,"['night_club', 'point_of_interest', 'establishment']",0.0,night+club
32,Náutico de Cartagena,CLOSED_TEMPORARILY,"Cl. 4 #4-33, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJdchQZzwv9o4RGSGNbh-icIA,10.3965105,-75.5595111,3.0,"['night_club', 'point_of_interest', 'establishment']",2.0,night+club
33,Bazurto Nigth Club,CLOSED_TEMPORARILY,"Dg. 21 ##41-2, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJpwPaXqkl9o4RKmHfzDJWUV4,10.4031794,-75.52148369999999,5.0,"['night_club', 'point_of_interest', 'establishment']",2.0,night+club
34,Ritmo Caribe,CLOSED_TEMPORARILY,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJQSjs3Z8v9o4Rj1yyDvCSjn4,10.4226165,-75.5494453,0.0,"['night_club', 'point_of_interest', 'establishment']",0.0,night+club
35,MORROS 47 CLUB CARTAGENA,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJwePkkfc79o4R0SmFSQetsIU,10.3910485,-75.4794257,5.0,"['night_club', 'point_of_interest', 'establishment']",2.0,night+club
36,Rockstarcrawls Cartagena,CLOSED_TEMPORARILY,"Tv. 48 #Diag 21 - 48, Cartagena, Bolívar, Colombia",ChIJg4LvicEl9o4RwegBAM7hxHk,10.392748,-75.5024993,0.0,"['night_club', 'point_of_interest', 'establishment']",0.0,night+club
37,Space Club Cartagena,OPERATIONAL,"Cra. 6 ##35-18, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJcc7DmJ8v9o4RamXfkX1G9Oc,10.4245441,-75.54958409999999,2.2,"['night_club', 'point_of_interest', 'establishment']",9.0,night+club
38,Tienda Terraza Colombia Club,CLOSED_TEMPORARILY,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJhQwlse8l9o4RjJAEvZ3ZFVU,10.3900422,-75.5141445,3.3,"['night_club', 'point_of_interest', 'establishment']",3.0,night+club
39,Bandolera Disco Club,CLOSED_TEMPORARILY,"Cl. 24 #8B-06, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJmZMkDXUv9o4RZOGjlMHN7q0,10.4206797,-75.5486291,4.5,"['night_club', 'point_of_interest', 'establishment']",4.0,night+club
40,Fundación CoraJeM - Meeting Point,OPERATIONAL,"90A, Cartagena, Bolívar, Colombia",ChIJmfvdRi0v9o4RGsEjXnPqLFs,10.4276255,-75.54474619999999,0.0,"['point_of_interest', 'establishment']",0.0,point+of+interes
41,cartagena,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJT1g6LE8v9o4RJ69baxAzUxQ,10.3994438,-75.5618499,0.0,"['point_of_interest', 'establishment']",0.0,point+of+interes
42,Murallas De Cartagena,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJxyC0P58v9o4R4CLqohDRUyU,10.4296098,-75.54486500000002,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",18923.0,point+of+interes
43,Plaza Santo Domingo,OPERATIONAL,"Cl. 35, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJK5gNOqAv9o4ROBqrL_clHwU,10.42434,-75.551975,4.6,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",6150.0,point+of+interes
44,Castillo de San Felipe de Barajas,OPERATIONAL,"Barrio Pie del Cerro, Avenida Antonio de Arévalo. Carrera 17., Cartagena, Bolívar, Colombia",ChIJKykMr4Iv9o4RwbGBeh5eM1Y,10.422506,-75.539271,4.6,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",36893.0,point+of+interes
45,Ciudad Amurallada,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJwW9KZjMk9o4RvOZR85Tk-DU,10.4252884,-75.5489628,4.8,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",3728.0,point+of+interes
46,Murallas de Cartagena Sector Serrezuela,OPERATIONAL,"Cra. 11, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJbxjtfpkv9o4R6pKKfGy22S4,10.4299808,-75.5453744,4.7,"['point_of_interest', 'establishment']",751.0,point+of+interes
47,Bahía De Cartagena,OPERATIONAL,"Carrera 7, Cl. 6, Provincia de Cartagena, Bolívar, Colombia",ChIJsROm_j4v9o4RMsML9N2WqA8,10.3974816,-75.5541848,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",228.0,point+of+interes
48,Muelle Turistico de Cartagena,OPERATIONAL,"Cl. 24 #2343, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJAdPkcmUv9o4R4Syh9TGISeY,10.4085492,-75.5379957,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",108.0,point+of+interes
49,MURALLAS DE CARTAGENA SECTOR PLAYA DE LA ARTILLERIA,OPERATIONAL,"Cra. 2, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ0QT5waEv9o4Rt25uQBi6NhM,10.4264048,-75.5520652,4.8,"['point_of_interest', 'establishment']",57.0,point+of+interes
50,Monasterio de La Popa,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJX3k2SYAl9o4R4-4niyIFA1Y,10.4194113,-75.525223,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",67.0,point+of+interes
51,Muelle de los Pegasos,OPERATIONAL,"Muelle de los Pegasos, Cartagena, Bolívar, Colombia",ChIJ2SNvenUv9o4RfOypg8AjWv0,10.4219678,-75.54943770000001,4.6,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",7440.0,point+of+interes
52,Convento de Santa Cruz de la Popa,OPERATIONAL,"Cl. 37, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ6zGlRYAl9o4R20khdGWr7IA,10.4194456,-75.5256897,4.5,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",2468.0,point+of+interes
53,Calle de la Magdalena,OPERATIONAL,"Cl. 31, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJm_Q5F54v9o4RWXs-t3FW92g,10.423179,-75.5449582,4.5,"['point_of_interest', 'establishment']",20.0,point+of+interes
54,Museo Histórico de Cartagena Casa de la Inquisición,OPERATIONAL,"46, Plaza de Bolivar Carrera 3 33, Bolívar, Colombia",ChIJqyJFGqAv9o4R-UdTDPYDfvA,10.4231599,-75.55152439999999,4.3,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",2490.0,point+of+interes
55,Plaza de Los Coches,OPERATIONAL,"Cra. 7, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJiY6K558v9o4R01tIuz8dWZE,10.4231939,-75.5493106,4.5,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",496.0,point+of+interes
56,Monumento Torre Del Reloj,OPERATIONAL,"Boca del Puente, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ____b_ol9o4RLoG_cv6u6cU,10.4229787,-75.54921829999999,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",7895.0,point+of+interes
57,Las Bóvedas,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJi0TZdJkv9o4RBY_quyK0cwc,10.4301532,-75.5464571,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",4775.0,point+of+interes
58,Monumento India Catalina,OPERATIONAL,"Av. Venezuela, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJvdH_D5wv9o4RnAhw4aZTLZc,10.4264716,-75.54402350000001,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",6207.0,point+of+interes
59,CALLE DEL QUERO,OPERATIONAL,"Cl. 37, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJuYeLu54v9o4Rh4-L8weXY7k,10.4265081,-75.5463649,4.7,"['point_of_interest', 'establishment']",25.0,point+of+interes
60,El Bohío,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJPSH8hPgl9o4R6KvYDjfdIFo,10.3890899,-75.49165479999999,0.0,"['point_of_interest', 'establishment']",0.0,point+of+interes
61,PQRS,OPERATIONAL,"Cra. 37 ##33-85 a 33-1, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJHYz-dlAl9o4RH-rBWuwOIe8,10.4139077,-75.5146504,0.0,"['point_of_interest', 'establishment']",0.0,point+of+interes
62,Plazuela del pozo,OPERATIONAL,"a 25-101, Cra. 10b ##25-67, Cartagena, Bolívar, Colombia",ChIJSf7YLHQv9o4RPws3sQbehL0,10.4192468,-75.54567279999999,4.5,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",172.0,point+of+interes
63,Punto De Encuentro,OPERATIONAL,"Dg. 22 #494, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJzxHNSewl9o4RxI4aigJkdAk,10.3945826,-75.5125741,3.9,"['point_of_interest', 'establishment']",11.0,point+of+interes
64,Plaza Fuerte el Pastelillo,OPERATIONAL,"Avenida Miramar, Cl. 24, Provincia de Cartagena, Bolívar, Colombia",ChIJA76cEnEv9o4RlcGj4GadG3g,10.4141198,-75.54376409999999,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",79.0,point+of+interes
65,El taller de Leo,OPERATIONAL,"Villa estrella, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJSe3Vk0Yk9o4REANAR733BvM,10.4015689,-75.4642674,3.7,"['point_of_interest', 'establishment']",173.0,point+of+interes
66,CASA ANTIGUA DE CARTAGENA,OPERATIONAL,"10, Cl. 36 #5, Cartagena, Bolívar, Colombia",ChIJCZi0eZ8v9o4RRAuQmryxy4E,10.4251637,-75.5503435,3.0,"['point_of_interest', 'establishment']",1.0,point+of+interes
67,Museo de Arte Moderno Cartagena,CLOSED_TEMPORARILY,"Cl. 31 #69b69, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJPb5gTnUv9o4RQveMGMNlMrg,10.4215806,-75.5506849,4.4,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",258.0,point+of+interes
68,Cerro De La Popa,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJp741MIAl9o4RpMmmydMm4WI,10.420162,-75.52519,4.5,"['place_of_worship', 'park', 'point_of_interest', 'establishment']",322.0,point+of+interes
69,Santuario de San Pedro Claver,OPERATIONAL,"Plaza de San Pedro Claver, Cra. 4 ##30-01, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJqeKEsgov9o4RmyD0Uht4ecU,10.4217664,-75.55099469999999,4.7,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",1795.0,point+of+interes
70,Calle del Guerrero,OPERATIONAL,"Calle del Guerrero #s/n, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJM3t64HUv9o4RVxXjr7Yc2s0,10.4207941,-75.5453521,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",49.0,point+of+interes
71,Estampados Tabares,OPERATIONAL,"Tv. 73, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJgfao6Mol9o4R3ovH5gP1j3c,10.3952311,-75.4828605,5.0,"['point_of_interest', 'establishment']",1.0,point+of+interes
72,PLAZA DE LA ADUANA,OPERATIONAL,"Plaza de la aduana, Provincia de Cartagena, Bolívar, Colombia",ChIJEfAwWHUv9o4RBt1G_tvx7Kg,10.4221584,-75.550321,4.7,"['park', 'parking', 'tourist_attraction', 'point_of_interest', 'establishment']",122.0,point+of+interes
73,Puerto De Cartagena,OPERATIONAL,"Cl. 28 #24-39, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJccZ7bWIv9o4RSC2Wepb9Q0s,10.4063454,-75.5284286,4.6,"['point_of_interest', 'establishment']",42.0,point+of+interes
74,Parque Espiritu Del Manglar,OPERATIONAL,"parque espiritu del manglar, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJn7y9cJsv9o4RMMPGco78XA0,10.4275976,-75.5419781,4.6,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",2343.0,point+of+interes
75,Plaza De La Paz,OPERATIONAL,"Venezuela, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ0dO3xJ8v9o4RYWHhOdJN-Ys,10.4230151,-75.5490473,4.6,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",42.0,point+of+interes
76,Catedral de Santa Catalina de Alejandría,OPERATIONAL,"Calle de los Santos de Piedra, Cra. 4, Provincia de Cartagena, Bolívar, Colombia",ChIJe0rj858v9o4R3ezE9PMYieQ,10.4236568,-75.5509634,4.7,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",1257.0,point+of+interes
77,Museo del Oro Zenú,OPERATIONAL,"Carrera 4 #33-60 Calle del Landrinal, Edificio del Banco de la República, Cartagena, Bolívar, Colombia",ChIJzVmqHaAv9o4RS7yrdnz128o,10.4231508,-75.55088560000002,4.4,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",423.0,point+of+interes
78,Las Botas Viejas,OPERATIONAL,"Cl. 31 #18B-55, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJY8xSc3gv9o4RK4TEL3aQ9AE,10.4212721,-75.5376345,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",8930.0,point+of+interes
79,Plaza De Santa Teresa,OPERATIONAL,"Cra. 2, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJJ3jxmwov9o4R33qpK0hxnak,10.4220123,-75.55263169999999,4.7,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3876.0,point+of+interes
80,CARTAGENA INTERNACIONAL SCHOOL,OPERATIONAL,"143, Cl. 28 #21, Provincia de Cartagena, Bolívar, Colombia",ChIJJ1JgoXsv9o4RRGzWnAbLuNY,10.4136953,-75.5351714,2.0,"['primary_school', 'school', 'point_of_interest', 'establishment']",1.0,school
81,Colegio Jorge Washington - Sede Preescolar,OPERATIONAL,"Cl. 6A #03-55, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ90owBT4v9o4R70BhLe7Pn9Q,10.4000667,-75.5560892,4.9,"['school', 'point_of_interest', 'establishment']",12.0,school
82,Nueva Lengua - Cartagena,OPERATIONAL,"Calle 28 (Callejon ancho) # 10b 52, Barrio Getsemaní. Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJoZ8d03Uv9o4RuZs-DWfSM7A,10.419962,-75.544943,4.9,"['school', 'point_of_interest', 'establishment']",85.0,school
83,Spanish World Institute,CLOSED_TEMPORARILY,"Cra. 10b #25 #75, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJx-XL0nUv9o4RcxqU61gB-WE,10.4193361,-75.5457304,4.5,"['school', 'point_of_interest', 'establishment']",28.0,school
84,Colegio Británico,OPERATIONAL,"Cl. 7 ##2-71, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ13eF6xUv9o4RjjejKtNiIj4,10.4017108,-75.5555133,4.2,"['primary_school', 'school', 'point_of_interest', 'establishment']",10.0,school
85,Colegio International school Cartagena,OPERATIONAL,"CARACOLES MZ 15 LT 02, Provincia de Cartagena, Bolívar, Colombia",ChIJMVVhmGUl9o4RD3Uo59aAuyo,10.3832552,-75.4938292,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
86,Ecos-spanishschool,OPERATIONAL,"Cra. 17 ##16-05, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJp5PtKXcv9o4RmM3B8FIhuPI,10.41649,-75.54187,5.0,"['school', 'point_of_interest', 'establishment']",32.0,school
87,Colegio Bilingüe de Cartagena,OPERATIONAL,"Distrito Turístico Y Cultural, Cl. 31b #50-18, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJlyfN5bwl9o4Rd260XF8klls,10.4072468,-75.5009207,4.4,"['school', 'point_of_interest', 'establishment']",17.0,school
88,GIMNASIO INTERNATIONAL SCHOOL CARTAGENA,OPERATIONAL,"CAMPESTRE MZ 14 LT 14, Provincia de Cartagena, Bolívar, Colombia",ChIJn4ECEUcl9o4Rx4jr5uo96Pg,10.3831763,-75.4962615,0.0,"['point_of_interest', 'establishment']",0.0,school
89,Gimnasio Bilingüe Altamar de Cartagena,OPERATIONAL,"Cl. 25, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJEQjmsHov9o4R-_czg46r33A,10.411327,-75.538175,4.8,"['school', 'point_of_interest', 'establishment']",19.0,school
90,Corporación Cultural Cartagena de Indias,CLOSED_TEMPORARILY,"Cl. 30a #62-71, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJW61q9cgl9o4RgcabBXnNxgI,10.3948329,-75.49117799999999,4.2,"['point_of_interest', 'establishment']",5.0,school
91,Instituto Educativo Metropolitano De Cartagena,OPERATIONAL,"Barrio, Cartagena, Bolívar, Colombia",ChIJNVLvwWEm9o4RZHBauBPL2nw,10.3575544,-75.48223790000002,4.0,"['school', 'point_of_interest', 'establishment']",1.0,school
92,American school,OPERATIONAL,"Cl. 31a, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJeXZfkzol9o4Rih3YPGEWsvA,10.3953147,-75.4881486,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
93,COLMARIANO DE CARTAGENA,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJzaRxFzck9o4RRRQ00oIv9O8,10.3928546,-75.4715523,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
94,Ciafortt Cartagena 2,OPERATIONAL,"Cra 81B 24-246, local 201Cartagena, Bolívar, Colombia",ChIJF88OjC8k9o4Ruw6zOhpR-Ls,10.3840819,-75.4698177,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
95,PHILAPELPHIA INTERNACIONAL SCHOOL,OPERATIONAL,"Mz g, Lote 9, Cartagena De Indias (Distrito Turístico Y Cultural), Bolívar, Colombia",ChIJBxoenS4k9o4RaU_yvD6ivdI,10.3845988,-75.4739443,5.0,"['primary_school', 'school', 'health', 'point_of_interest', 'establishment']",1.0,school
96,eprivisem cartagena,OPERATIONAL,"Cl. 30c, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJDQc_escl9o4RXEmI3ohHgZw,10.397291,-75.4960856,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
97,CORPORACION GIMNACIO MODERNO DE CARTAGENA,OPERATIONAL,"Cra. 50 ##31b-91, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJY9RFv1Il9o4RMEA0kk0YBYA,10.408265,-75.5016366,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
