,0,1,2,3,4,5,6,7,8,9
107,Bodytech Premium Plaza,OPERATIONAL,"Cra. 43 #30-25, Medellín, Antioquia, Colombia",ChIJ8zhPTkooRI4Rre5t8kGGDbg,6.229983,-75.57049099999999,4.4,"['gym', 'health', 'point_of_interest', 'establishment']",367,gym
108,Smart Fit La 10,OPERATIONAL,"Cl. 10 ##43e-60, Medellín, Antioquia, Colombia",ChIJyf8fUisoRI4RiGMKpjOEOLQ,6.212072500000001,-75.57374399999999,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",544,gym
109,Fulltraining GYM,OPERATIONAL,"# 8bS-82, piso 3, Cra 52, Medellín, Antioquia, Colombia",ChIJdU-G5HCCRo4R01IFqTKMa8g,6.2007552,-75.58839739999999,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",73,gym
110,Survivor Gym,OPERATIONAL,"Cl. 48 #31-21, Medellín, Antioquia, Colombia",ChIJp1ouVFwoRI4RZEI2kF6LFxU,6.240997,-75.5531227,4.8,"['gym', 'health', 'point_of_interest', 'establishment']",146,gym
111,Bodytech Laureles,OPERATIONAL,"Cra. 66B #32D-36, Medellín, Antioquia, Colombia",ChIJXUzrQropRI4RImpGHHbzBZw,6.2380204,-75.5865796,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",339,gym
112,Smart Fit San Ignacio,OPERATIONAL,"Cl. 48 ##43-81, Medellín, Antioquia, Colombia",ChIJSy0a8xApRI4RvcXIUYinJnY,6.2456438,-75.564511,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",977,gym
113,Magnum Gym,OPERATIONAL,"Medellín, Antioquia, Colombia",ChIJKbK0UaApRI4Rif-4_eBxwoc,6.2471748,-75.5951019,4.8,"['gym', 'health', 'point_of_interest', 'establishment']",49,gym
114,Fit Company Gym,OPERATIONAL,"Cl. 9 Sur, Medellín, Antioquia, Colombia",ChIJa8QpfwyCRo4R0eyqQb7XeU0,6.20364,-75.604714,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",27,gym
115,Gimnasio Cardio Gym,OPERATIONAL,"Cl. 30 #8, Medellín, Antioquia, Colombia",ChIJ7_uGVZQpRI4Rqwc1yTHk5oE,6.23128,-75.60065399999999,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",35,gym
116,Uros Fit Gym,OPERATIONAL,"Cra. 74 ##48a-9, Medellín, Antioquia, Colombia",ChIJCwjtdw4pRI4RbjA4sprYW5g,6.2575307,-75.5916293,4.3,"['gym', 'health', 'point_of_interest', 'establishment']",135,gym
117,Gimnasio El Castillo,OPERATIONAL,"Av. 33 #65c - 48, Medellín, Antioquia, Colombia",ChIJ83do7q8pRI4R_SL2f3IGOe8,6.2394744,-75.5850249,4.4,"['gym', 'health', 'point_of_interest', 'establishment']",69,gym
118,Gym Plus,OPERATIONAL,"Cl. 42 #10493 #104- a, Medellín, Antioquia, Colombia",ChIJE-ts3X0pRI4RjGUEA4UEN4s,6.2555593,-75.6192689,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",151,gym
119,Bodytech Superior,OPERATIONAL,"Cra. 25 ##3-45, Medellín, Antioquia, Colombia",ChIJX5gjipmCRo4Rmx33dGXgbQE,6.1985753,-75.5567906,4.4,"['gym', 'health', 'point_of_interest', 'establishment']",80,gym
120,Estación de Bomberos Campo Valdés,OPERATIONAL,"Cra. 48a #72A 79, Medellín, Antioquia, Colombia",ChIJc4nG5ukoRI4RCWIyAG9TybM,6.2685249,-75.5578866,4.3,"['fire_station', 'point_of_interest', 'establishment']",7,fire+station
121,Bomberos Estación Central Guayabal,OPERATIONAL,"Cra. 65 #7-55, Medellín, Antioquia, Colombia",ChIJnaqyddopRI4RUw5jJQ7744A,6.2151179,-75.5865946,3.7,"['fire_station', 'point_of_interest', 'establishment']",27,fire+station
122,Bomberos Estación Floresta,OPERATIONAL,"Cl. 47f #93A-12, Medellín, Antioquia, Colombia",ChIJc2RMY3opRI4Rwi2fFLIZq1Q,6.2572351,-75.6102044,4.9,"['fire_station', 'point_of_interest', 'establishment']",13,fire+station
123,"ESTACION CB2, CUERPO OFICIAL DE BOMBEROS MEDELLIN",OPERATIONAL,"Cl. 48, Medellín, Antioquia, Colombia",ChIJr-3m4wApRI4R4ZhMCV_lcmY,6.251043,-75.57821799999999,4.0,"['fire_station', 'point_of_interest', 'establishment']",2,fire+station
124,Junta De La Defensa Civil Medellín,OPERATIONAL,"Medellín, Antioquia, Colombia",ChIJsZ1TnysoRI4RLzILpx-KJNs,6.211114100000001,-75.5709842,5.0,"['fire_station', 'point_of_interest', 'establishment']",1,fire+station
125,Bomberos Estación Libertadores,OPERATIONAL,"Cra. 61 #48-104, Medellín, Antioquia, Colombia",ChIJa5jXBQEpRI4RMDsWyTgohk8,6.2518937,-75.577694,4.9,"['fire_station', 'point_of_interest', 'establishment']",7,fire+station
126,Estación de Bomberos Norte (Caribe),OPERATIONAL,"Cra. 64b #75A-22, Medellín, Antioquia, Colombia",ChIJjwSIJtkoRI4RvLn1Ji__B04,6.275125500000001,-75.5710789,4.8,"['fire_station', 'point_of_interest', 'establishment']",8,fire+station
127,Estacion De Bomberos Santa Lucia,OPERATIONAL,"Cl. 47b #9344 #93a- a, Medellín, Antioquia, Colombia",ChIJJWYgYnopRI4Rs8q0SA0h69c,6.257266899999999,-75.6102561,5.0,"['fire_station', 'point_of_interest', 'establishment']",3,fire+station
128,Bomberos Estación Oriente,OPERATIONAL,"Cl. 45 #45, Medellín, Antioquia, Colombia",ChIJSfSjFGkoRI4RoZFqDnTbXII,6.234504,-75.5481251,5.0,"['fire_station', 'point_of_interest', 'establishment']",6,fire+station
129,Estación Bomberos 12 de Octubre,OPERATIONAL,"Cl. 102a #80-56, Medellín, Antioquia, Colombia",ChIJscaKp9kuRI4R3pkIAtsqwhI,6.303399,-75.5776676,4.4,"['fire_station', 'point_of_interest', 'establishment']",11,fire+station
130,Estación de Bomberos San Antonio de Prado,OPERATIONAL,"#- a -114, Cra. 10 #1080, San Antonio de Prado, Medellín, Antioquia, Colombia",ChIJafoV1JWBRo4R3RBRseqCpFY,6.1836052,-75.6414679,4.7,"['fire_station', 'point_of_interest', 'establishment']",9,fire+station
131,Bomberos Itagui,OPERATIONAL,"Cra. 46 #50-32, Itagüi, Antioquia, Colombia",ChIJc58CjTKCRo4RFMRDCNYY-nw,6.1689843,-75.6077871,4.2,"['fire_station', 'point_of_interest', 'establishment']",13,fire+station
132,Bomberos Voluntarios de Envigado,OPERATIONAL,"Cl. 46a Sur #20, Envigado, Antioquia, Colombia",ChIJi2LOKsuDRo4RmW5ALmbHxYo,6.166515,-75.6004157,4.6,"['fire_station', 'point_of_interest', 'establishment']",16,fire+station
133,Cuerpo de Bomberos Voluntarios de Sabaneta,OPERATIONAL,"Cl. 67 Sur ##48b - 46, Sabaneta, Antioquia, Colombia",ChIJIaHKw9mDRo4R4fHsJHBy2HM,6.1560305,-75.6165357,4.5,"['fire_station', 'point_of_interest', 'establishment']",13,fire+station
134,Bomberos Bello Sub Estación San Félix,OPERATIONAL,"Medellín-San Pedro, Bello, Antioquia, Colombia",ChIJb2iYhzIvRI4RB86g9fn5ais,6.366336599999999,-75.6131006,5.0,"['fire_station', 'point_of_interest', 'establishment']",1,fire+station
135,Subestacion Bomberos Envigado,OPERATIONAL,"Vda. El Penasco, Envigado, Antioquia, Colombia",ChIJ39W0mzODRo4RWUiTtQD6S9Q,6.150281,-75.53114939999999,5.0,"['fire_station', 'point_of_interest', 'establishment']",1,fire+station
136,Subestación bomberos bello #3 paris,OPERATIONAL,"#81aa-1 a 81aa, Cl. 20f #77, Bello, Antioquia, Colombia",ChIJO_j5FqkvRI4ROwxYk7xK6Wk,6.3121894,-75.5867257,5.0,"['fire_station', 'point_of_interest', 'establishment']",2,fire+station
137,Banco Santander,OPERATIONAL,"Cl. 52 #45-60, Medellín, Antioquia, Colombia",ChIJ78oHa_goRI4RbAPdmFUERi8,6.249742700000001,-75.5639129,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
138,Agencia Medellín,OPERATIONAL,"Cl. 50 #46-36, Medellín, Antioquia, Colombia",ChIJW-oqh_goRI4R_S7GXAPxyZc,6.2486969,-75.5656901,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
139,Oficina Bancolombia - El Tesoro,OPERATIONAL,"Medellín, Antioquia, Colombia",ChIJ4yqYc5qCRo4R5Asg84bHF6E,6.1971937,-75.559277,3.0,"['bank', 'finance', 'point_of_interest', 'establishment']",9,bank
140,Scotiabank Colpatria,OPERATIONAL,"CR 43 NO 36-41 Primer P, Medellín, Antioquia, Colombia",ChIJJZbgl98pRI4RtvXFcQrMJnU,6.2365868,-75.5694596,3.0,"['bank', 'finance', 'point_of_interest', 'establishment']",2,bank
141,CORFINANCOL MEDELLIN,OPERATIONAL,"Dg. 50 ## 49-85, Medellín, Antioquia, Colombia",ChIJ5_6k0_UpRI4RuU6ZjxmYe6I,6.2492169,-75.5679024,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
142,Créditos de Libranza y Libre Inversión Medellín,OPERATIONAL,"Cl. 53 #45-112 oficina 1004, Medellín, Antioquia, Colombia",ChIJI9tD93MpRI4RFqQiImrovEg,6.2503641,-75.5635708,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
143,Bancolombia Sucursal Colombia,OPERATIONAL,"Cundinamarca #50 - 20, Medellín, Antioquia, Colombia",ChIJMwuZ4P4oRI4Rqc3eLLikLHo,6.2502879,-75.5692925,3.5,"['bank', 'finance', 'point_of_interest', 'establishment']",4,bank
144,Banco Helm Principal Medellín,OPERATIONAL,"Cra. 46 #5344, Medellín, Antioquia, Colombia",ChIJ9T_ozPkoRI4RJpHJW48r5iY,6.250977,-75.563565,3.7,"['bank', 'finance', 'point_of_interest', 'establishment']",3,bank
145,Coopserp Medellín,OPERATIONAL,"Cra 52 ## 43-31, Medellín, Antioquia, Colombia",ChIJCzCnjlQoRI4Rw7OPaOxh_os,6.2447295,-75.5719046,3.0,"['bank', 'finance', 'point_of_interest', 'establishment']",2,bank
146,Hsbc,OPERATIONAL,"Medellín, Antioquia, Colombia",ChIJPermNCwoRI4R9Ibba9EQzFk,6.21483,-75.56967,2.7,"['bank', 'finance', 'point_of_interest', 'establishment']",3,bank
147,Banco de Bogotá La Setenta,OPERATIONAL,"La Setenta, Carrera 70 N°, Cq. 2 #21, Medellín, Antioquia, Colombia",ChIJOSVe8aYpRI4RrdM2nkBTCzI,6.245536,-75.589337,1.0,"['bank', 'finance', 'point_of_interest', 'establishment']",5,bank
148,Banco Bbva Calle Colombia,OPERATIONAL,"Cra. 54 #3, Medellín, Antioquia, Colombia",ChIJ2a94__4oRI4Rk6tgz6GYw78,6.251271,-75.571311,5.0,"['bank', 'finance', 'point_of_interest', 'establishment']",1,bank
149,Banco de Occidente,CLOSED_TEMPORARILY,"59, Cra. 49 #49, Medellín, Antioquia, Colombia",ChIJp_AoovgoRI4RBCxUavCs3j8,6.2487426,-75.567115,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
150,Credifamilia,OPERATIONAL,"Cl. 53 ##45-28, Medellín, Antioquia, Colombia",ChIJ37-CI_goRI4RXZABXRa1aRE,6.2498761,-75.5631444,3.0,"['bank', 'finance', 'point_of_interest', 'establishment']",4,bank
151,Citibank,OPERATIONAL,"Cra. 43 #3641, Medellín, Antioquia, Colombia",ChIJ7ag8xE0oRI4RZhcOTaekbQY,6.236586399999999,-75.5694595,4.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",8,bank
152,Banco de Bogota,OPERATIONAL,"Cl. 34 #L. 1838, Medellín, Antioquia, Colombia",ChIJedk0zE0oRI4RNnuGt53SQPk,6.2358156,-75.5693386,2.0,"['bank', 'finance', 'point_of_interest', 'establishment']",4,bank
153,Banco Finandina Medellín,OPERATIONAL,"Kr 43A No. 23 - 49 Local 134 Centro Comercial Av. Mall, Medellín, Antioquia, Colombia",ChIJs8y8FjQoRI4R5_M9u12KLHc,6.2238545,-75.5695866,2.0,"['bank', 'finance', 'point_of_interest', 'establishment']",54,bank
154,Banco de Bogotá,OPERATIONAL,"Local 1202, Av. El Poblado #30-25, Medellín, Antioquia, Colombia",ChIJZzULSEooRI4R3LBczmUtli4,6.2297873,-75.56997129999999,4.5,"['bank', 'finance', 'point_of_interest', 'establishment']",2,bank
155,Banco Sudameris El Poblado,OPERATIONAL,"Cra 43A #5A-10, Medellín, Antioquia, Colombia",ChIJ__8q44CCRo4RnToeEdqwhds,6.2040003,-75.5715293,5.0,"['bank', 'finance', 'point_of_interest', 'establishment']",1,bank
156,Banco De La República,OPERATIONAL,"Cl. 50 #50-21, Medellín, Antioquia, Colombia",ChIJj3lXVP8oRI4RK0koMKCVfYU,6.249613999999999,-75.5680836,4.6,"['bank', 'finance', 'point_of_interest', 'establishment']",19,bank
157,Policía de Medellín - Metropolitana del Valle de Aburrá,OPERATIONAL,"Cl. 48 #552, Medellín, Antioquia, Colombia",ChIJSUxjwv8oRI4RTxYhObfQlmk,6.249913299999999,-75.5733181,2.7,"['police', 'point_of_interest', 'establishment']",10,police
158,Comando Policia Medellin,OPERATIONAL,"a 45-136, Cl. 48 #45-2, Medellín, Antioquia, Colombia",ChIJ0cDvTVYoRI4RaMViy8mTt9Y,6.246747099999999,-75.56613229999999,5.0,"['police', 'point_of_interest', 'establishment']",1,police
159,Inspección Municipal de Policía 14,OPERATIONAL,"Cra. 36 #726, Medellín, Antioquia, Colombia",ChIJAWH1eoKCRo4RcQRPZVmbzak,6.206601999999999,-75.56614499999999,3.5,"['police', 'point_of_interest', 'establishment']",2,police
160,Estación de Policía Parque Berrío,OPERATIONAL,"Medellín, Antioquia, Colombia",ChIJb6EcKPkoRI4R-Djck2doi-E,6.251027,-75.567748,0.0,"['police', 'point_of_interest', 'establishment']",0,police
161,Inspección Local de Gobierno Comuna 14,OPERATIONAL,"Cl. 11 #50, Medellín, Antioquia, Colombia",ChIJGSYDnywoRI4RoOWAibEEDjY,6.212600399999999,-75.57143649999999,5.0,"['police', 'point_of_interest', 'establishment']",1,police
162,Estación de Policía Aeropuerto Olaya Herrera,OPERATIONAL,"Cl. 13 #73-82, Medellín, Antioquia, Colombia",ChIJjx6dWcUpRI4RH9TQEtjnH2o,6.218582899999999,-75.5865293,0.0,"['police', 'point_of_interest', 'establishment']",0,police
163,Policía de Turismo Pueblito Paisa,OPERATIONAL,"Pueblito Paisa Cerro De Nutibara, Medellín, Antioquia, Colombia",ChIJpYEH0bMpRI4RRRlCKhOp8kM,6.235392,-75.579523,5.0,"['police', 'point_of_interest', 'establishment']",2,police
164,Carcel Estacion Policia Aures,OPERATIONAL,"95a-464 a 548,, Cl. 95a #8479, Medellín, Antioquia, Colombia",ChIJc9jrhrUuRI4Rx5iMhRFwjNs,6.2935911,-75.5977798,5.0,"['police', 'point_of_interest', 'establishment']",3,police
165,Comando de Policía Valle de Aburrá MEVAL,OPERATIONAL,"Cl. 48 ##45-58, Medellín, Antioquia, Colombia",ChIJuWo-T1YoRI4RA-VryaJ0s6Y,6.2466227,-75.5659787,3.0,"['police', 'point_of_interest', 'establishment']",13,police
166,INSPECCIÓN 16 B,OPERATIONAL,"x carrera 77 y 78, Cl. 30 #77-27, Medellín, Antioquia, Colombia",ChIJ09P_d5UpRI4RhEh-SrPOzIc,6.2312005,-75.5982672,1.0,"['police', 'point_of_interest', 'establishment']",1,police
167,CAI Bello Oriente Estacion de Policia,OPERATIONAL,"Cl. 86b #22b62, Medellín, Antioquia, Colombia",ChIJLe8AArAoRI4RoRJXtjV5WjI,6.2789899,-75.5393899,3.7,"['police', 'point_of_interest', 'establishment']",3,police
168,Inspección Municipal de Policía Prado,OPERATIONAL,"Cra. 46 #611, Medellín, Antioquia, Colombia",ChIJx9bqT_AoRI4Rsn2smxug-9Q,6.25669,-75.56034,3.2,"['police', 'point_of_interest', 'establishment']",5,police
169,Comisaría de Familia 12 - La América,OPERATIONAL,"Cra. 92 ##37-63, Medellín, Antioquia, Colombia",ChIJz0wEoWYpRI4REKOVA4l-j74,6.2500912,-75.61272129999999,1.0,"['police', 'point_of_interest', 'establishment']",1,police
170,Centro de Información Policia Nacional,OPERATIONAL,"Cl. 89 #54b20, Medellín, Antioquia, Colombia",ChIJdQGw-tAoRI4RFJAy_Re9uAA,6.281351,-75.566198,3.0,"['police', 'point_of_interest', 'establishment']",4,police
171,Policía Nacional CAI Los Colores,OPERATIONAL,"Cl. 55 #77c8, Medellín, Antioquia, Colombia",ChIJVY8ldhYpRI4Ru2GILGsZpTQ,6.2679449,-75.5916503,2.4,"['police', 'point_of_interest', 'establishment']",12,police
172,CAI| San Antonio,OPERATIONAL,"Cl. 45 #46-94, Medellín, Antioquia, Colombia",ChIJ5dlznFYoRI4RRvup7sqy7Fc,6.2449854,-75.5680927,2.3,"['police', 'point_of_interest', 'establishment']",3,police
173,CAI Estación de Policía La Avanzada,OPERATIONAL,"Cra. 23a #107b23, Medellín, Antioquia, Colombia",ChIJKfiFjVEvRI4RCjx1Q9LrlA0,6.2946946,-75.537633,2.0,"['police', 'point_of_interest', 'establishment']",4,police
174,Inspección Municipal de Policía Nº 12,OPERATIONAL,"Medellín, Antioquia, Colombia",ChIJhYqHhXgpRI4RksFUZMbStSc,6.250318,-75.6125859,4.0,"['police', 'point_of_interest', 'establishment']",1,police
175,Cai Puesto de Información,OPERATIONAL,"Cra. 112 #38c17, Medellín, Antioquia, Colombia",ChIJ361sO9UrRI4RalTbu2OJeZI,6.250846999999999,-75.6228749,3.5,"['police', 'point_of_interest', 'establishment']",4,police
176,Comando de Policía,OPERATIONAL,"Cl. 65 #63174, Medellín, Antioquia, Colombia",ChIJc9bqHB4pRI4RMjLMbT5sBdo,6.264844,-75.574518,2.6,"['police', 'point_of_interest', 'establishment']",5,police
177,La Pampa Parrilla Argentina (Provenza) - Restaurantes Medellin - Musica en Vivo,OPERATIONAL,"Cra. 33 ##8A-11, Medellín, Antioquia, Colombia",ChIJT41_MCgoRI4R5hAa8TOFC6g,6.2079071,-75.5647043,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",761,restaurant
178,Restaurante la Provincia,OPERATIONAL,"Cra. 42 ##3 Sur 81, Medellín, Antioquia, Colombia",ChIJ-bKp832CRo4RvY-77_5PkOY,6.200159999999999,-75.572074,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",1028,restaurant
179,RESTAURANTE BARCAL,CLOSED_TEMPORARILY,"Cl. 7D #43A - 70, Medellín, Antioquia, Colombia",ChIJPc418yooRI4RBqG4R_pOP4E,6.2087264,-75.5720972,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",311,restaurant
180,Restaurante Mondongo's Poblado,OPERATIONAL,"Cl. 10 ##38-38, Medellín, Antioquia, Colombia",ChIJJTEMeCkoRI4RUrz-xjhNnxw,6.209775899999999,-75.56772699999999,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",6556,restaurant
181,Pezetarian Medellin,CLOSED_TEMPORARILY,"Cra. 35 #8A-19, Medellín, Antioquia, Colombia",ChIJG1m00SkoRI4RTEF470wF6f0,6.207653400000001,-75.5660657,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",302,restaurant
182,Alambique,OPERATIONAL,"Calle10#43a-30, Medellín, Antioquia, Colombia",ChIJBcZy1CsoRI4Rk0E8r_NYkYA,6.2108378,-75.5707958,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",1996,restaurant
183,OCI.mde,OPERATIONAL,"Cra. 33 #721, Medellín, Antioquia, Colombia",ChIJH417loKCRo4R3cTdcNNgJVw,6.206146899999999,-75.5643245,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",1011,restaurant
184,Bariloche Parrilla Argentina,OPERATIONAL,"Mall La Strada, Carrera 43A #1 Sur 150, Medellín, Antioquia, Medellín, Antioquia, Colombia",ChIJ48FoSF-CRo4RrGq8VRLFcuo,6.2020044,-75.571874,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",181,restaurant
185,La Chagra,OPERATIONAL,"Cra. 33 #7a24, Medellín, Antioquia, Colombia",ChIJOSUQmYKCRo4RvjKiFbhiRvY,6.2066915,-75.5642431,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",317,restaurant
186,Carmen,OPERATIONAL,"Cra. 36 ##10a-27, Medellín, Antioquia, Colombia",ChIJNwlQASkoRI4RLE2RqbGpVP0,6.209963999999999,-75.565669,4.5,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1001,restaurant
187,Rocoto,OPERATIONAL,"Cra. 33 #8a-14, Medellín, Antioquia, Colombia",ChIJG6DROigoRI4R1siOaW-SfD8,6.2077591,-75.5644827,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",666,restaurant
188,Restaurante Malevo,OPERATIONAL,"Cra. 43e ##11a-20, Medellín, Antioquia, Colombia",ChIJTyA0jtEpRI4R1tRIWuAaQFc,6.2135361,-75.5727291,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",840,restaurant
189,ElCielo (Medellín),OPERATIONAL,"Cra. 40 #10A 22, Medellín, Antioquia, Colombia",ChIJ9_dwbykoRI4RfoP56IpHcPs,6.2105444,-75.5676438,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",48,restaurant
190,Orígenes,OPERATIONAL,"Cra. 43 ##47 64 local 131, Medellín, Antioquia, Colombia",ChIJ_QVhvwIpRI4RZzjV2CX09uY,6.244897799999999,-75.5639207,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",15,restaurant
191,Café Zorba,OPERATIONAL,"Parque Lineal de la Presidenta, Cl. 8 ###42-33, Medellín, Antioquia, Colombia",ChIJKWSYQyooRI4R307P6B69Au4,6.2086592,-75.57047969999999,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",2354,restaurant
192,kabuki - Provenza - Restaurantes en Medellin,OPERATIONAL,"Tv. 39, Segundo Parque de Laureles ## 76-41, Medellín, Antioquia, Colombia",ChIJZW7xOigoRI4RUKwwcHddo8M,6.246265900000001,-75.5977405,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",323,restaurant
193,Lezzet Cocina Turca,OPERATIONAL,"Cra. 34 ## 7-29, Medellín, Antioquia, Colombia",ChIJK2DDLCgoRI4R_aN3lFV4NnM,6.2063548,-75.5649335,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",292,restaurant
194,Bárbaro Cocina Primitiva sede Laureles,OPERATIONAL,"Carrera 76 ###73b-39, Medellín, Antioquia, Colombia",ChIJx3bu-qEpRI4Rg_hkQIAltXU,6.243514600000001,-75.59715899999999,4.7,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1804,restaurant
195,Eden Bistro,OPERATIONAL,"Cra. 37 ##10 - 8, Medellín, Antioquia, Colombia",ChIJz57AGqspRI4R9DldUWc9-Vk,6.209230199999999,-75.566563,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",190,restaurant
196,Cambria,OPERATIONAL,"Cra. 43e ##12-16, Medellín, Antioquia, Colombia",ChIJUQdW6CwoRI4RHtaIk9RU7yg,6.2141364,-75.57251649999999,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",872,restaurant
197,Centro Comercial Río Sur,OPERATIONAL,"Cra 43A ## 6 sur 26, Medellín, Antioquia, Colombia",ChIJC1zf_cuDRo4RqEZtkYXkwJI,6.1987685,-75.5734957,4.3,"['shopping_mall', 'point_of_interest', 'establishment']",1966,shopping_mall
198,Centro Comercial Oviedo,OPERATIONAL,"Cl. 6 Sur #15 43A No, Medellín, Antioquia, Colombia",ChIJ4ZvmdH2CRo4RAo-iQZEGhzc,6.1992099,-75.5749154,4.6,"['shopping_mall', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",28871,shopping_mall
199,San Fernando Plaza,OPERATIONAL,"Av. El Poblado #1-50, Medellín, Antioquia, Colombia",ChIJpRPZ5ICCRo4RIWMZFM5dM8E,6.2040687,-75.57081029999999,4.5,"['shopping_mall', 'point_of_interest', 'establishment']",4083,shopping_mall
200,Mall La Strada,OPERATIONAL,"Cra 43A #150 #1 Sur, Medellín, Antioquia, Colombia",ChIJazK1ZW2DRo4RKIgIbLAZD3w,6.201988800000001,-75.5719008,4.5,"['shopping_mall', 'point_of_interest', 'establishment']",3112,shopping_mall
201,Parqueadero Milla de Oro Distrito de Negocios,OPERATIONAL,"Carrera 43 A, Cl. 3 Sur #130, Medellín, Antioquia, Colombia",ChIJVYXfcoeCRo4R8w4EUn2xS-E,6.200779,-75.57213639999999,4.7,"['shopping_mall', 'real_estate_agency', 'restaurant', 'food', 'point_of_interest', 'establishment']",1208,shopping_mall
202,YODA DESIGN,OPERATIONAL,"Av. Bolivariana #34b70 #34b- a, Medellín, Antioquia, Colombia",ChIJb9kUkaUpRI4RDPeGjTDzcMc,6.242096699999999,-75.5868764,5.0,"['shopping_mall', 'point_of_interest', 'establishment']",2,shopping_mall
203,Centro Comercial Floro Zuluaga,OPERATIONAL,"Cra. 54 #45A-31, Medellín, Antioquia, Colombia",ChIJD6U8YFUoRI4RcoLHiD7O9vE,6.2479534,-75.5730963,4.3,"['shopping_mall', 'point_of_interest', 'establishment']",499,shopping_mall
204,Centro Comercial Aventura,OPERATIONAL,"Cra. 52a #65-86, Medellín, Antioquia, Colombia",ChIJRymXH-QoRI4RaoprjEldmiw,6.264048499999999,-75.56726929999999,4.3,"['shopping_mall', 'point_of_interest', 'establishment']",11489,shopping_mall
205,Palmagrande Mall Comercial,OPERATIONAL,"Cra. 38 ## 18 - 101, Medellín, Antioquia, Colombia",ChIJLdVNo3cpRI4RUAOlENbAP3k,6.2207063,-75.5655268,4.5,"['shopping_mall', 'point_of_interest', 'establishment']",2812,shopping_mall
206,Mall Rio 10,OPERATIONAL,"a 50-185,, Cl. 10 #50-35, Medellín, Antioquia, Colombia",ChIJaUbuZdEpRI4Rs_BgfUKzbqM,6.2143169,-75.58074309999999,4.4,"['shopping_mall', 'point_of_interest', 'establishment']",413,shopping_mall
207,"Villa de Aburra, MAX",OPERATIONAL,"#32-, Carrera 80A #32b26, Medellín, Antioquia, Colombia",ChIJHxaQg5YpRI4RltcbRoYOsac,6.234136599999999,-75.6009342,4.6,"['shopping_mall', 'point_of_interest', 'establishment']",243,shopping_mall
208,Cds Y Implementos Para Litografia Gil Motion Group,OPERATIONAL,"Cl. 46, Medellín, Antioquia, Colombia",ChIJ3y_uv1UoRI4RUehEzUvCK0o,6.247143200000001,-75.56992910000001,5.0,"['shopping_mall', 'point_of_interest', 'establishment']",1,shopping_mall
209,Alkomprar Aventura,OPERATIONAL,"a 65-172,, Cra. 55 #65-2, Medellín, Antioquia, Colombia",ChIJWRLfoOYoRI4Rbd-LrcQsd2I,6.2636954,-75.5666753,4.2,"['shopping_mall', 'point_of_interest', 'establishment']",245,shopping_mall
210,Decoracion y flores,OPERATIONAL,"Cra. 55 #48-1 #48-63 a, Medellín, Antioquia, Colombia",ChIJL9YJ7P8oRI4RTMaqca_TxSI,6.249543,-75.5730964,0.0,"['shopping_mall', 'point_of_interest', 'establishment']",0,shopping_mall
211,Calzado Mozaiko,OPERATIONAL,"Cra. 46, Medellín, Antioquia, Colombia",ChIJOWPUXVYoRI4R0w8Ga5DD-iM,6.246158,-75.5668005,3.7,"['shopping_mall', 'point_of_interest', 'establishment']",3,shopping_mall
212,Centro Comercial La América,OPERATIONAL,"Cl. 44 #23, Medellín, Antioquia, Colombia",ChIJbVU8FXYpRI4RioE7I9SrCOA,6.2505615,-75.60493819999999,4.0,"['shopping_mall', 'point_of_interest', 'establishment']",205,shopping_mall
