,0,1,2,3,4,5,6,7,8,9
30,Hospital En Casa,OPERATIONAL,"Cra. 80 #32ee7, Medellín, Antioquia, Colombia",ChIJt8DjnpcpRI4RbVjPxHHlNis,6.237833699999999,-75.6003044,2.0,"['hospital', 'health', 'point_of_interest', 'establishment']",10,hospital
31,Clínica Universitaria Bolivariana,OPERATIONAL,"Cra 72A #78b -50, Medellín, Antioquia, Colombia",ChIJjxxoTiQpRI4RxOsLkaA6wDY,6.27682,-75.58197190000001,4.0,"['hospital', 'health', 'point_of_interest', 'establishment']",151,hospital
32,Central de Especialistas,OPERATIONAL,"Cra. 48, Medellín, Antioquia, Colombia",ChIJizOIfE0oRI4RQ_kQcPqdZLw,6.237978,-75.57180939999999,3.0,"['hospital', 'health', 'point_of_interest', 'establishment']",1,hospital
33,Hospital militar,OPERATIONAL,"Medellín, Antioquia, Colombia",ChIJNfFWUk0pRI4RbwjJ4p64GWE,6.2635102,-75.5928546,3.5,"['hospital', 'health', 'point_of_interest', 'establishment']",2,hospital
34,Centro Medico San Ignacio,OPERATIONAL,"Cra. 48 #16-38, Medellín, Antioquia, Colombia",ChIJx7DZntIpRI4RH9YsNsRVf8M,6.2174019,-75.5758977,4.3,"['hospital', 'health', 'point_of_interest', 'establishment']",3,hospital
35,Metrosalud,OPERATIONAL,"Cl. 66e #42-51, Medellín, Antioquia, Colombia",ChIJkYxA8uwoRI4RviRAxZWyBhk,6.2618855,-75.5532056,2.6,"['hospital', 'health', 'point_of_interest', 'establishment']",8,hospital
36,Fundación Clínica Noel,OPERATIONAL,"Cl. 14 ##43B - 146, Medellín, Antioquia, Colombia",ChIJg_y1HdMpRI4RpRgkg0XKX9s,6.215197100000001,-75.5720046,3.1,"['hospital', 'health', 'point_of_interest', 'establishment']",48,hospital
37,IPS María Cano - Medellín,OPERATIONAL,"Cl. 56 ###40-111, Medellín, Antioquia, Colombia",ChIJOZ8QHpgpRI4RkxrR4LwYUUY,6.250213,-75.5589718,0.0,"['hospital', 'health', 'point_of_interest', 'establishment']",0,hospital
38,Clínica Cardio VID,OPERATIONAL,"Cl. 78b #75-21, Medellín, Antioquia, Colombia",ChIJbyPYRiUpRI4RGpIMgPaMyho,6.278937399999999,-75.5850194,4.4,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",91,hospital
39,Hospital general,OPERATIONAL,"Medellín, Antioquia, Colombia",ChIJ89QuhBQpRI4RMxq7HxK83XE,6.2476376,-75.56581530000001,0.0,"['hospital', 'health', 'point_of_interest', 'establishment']",0,hospital
40,Gusto Nightclub,OPERATIONAL,"Cl. 9a #3826, Medellín, Antioquia, Colombia",ChIJpelYhSkoRI4Rsz32YGyANbU,6.209215899999999,-75.5679268,3.6,"['night_club', 'point_of_interest', 'establishment']",50,night+club
41,Luxury Club Medellín,OPERATIONAL,"Cra. 39 #845, Medellín, Antioquia, Colombia",ChIJxaG49SkoRI4R92nvyRSgFnE,6.208367,-75.568293,4.3,"['night_club', 'point_of_interest', 'establishment']",368,night+club
42,Calle 9+1,OPERATIONAL,"Cl. 10 ## 40-10, Medellín, Antioquia, Colombia",ChIJsV5leSkoRI4R2VhLveV6Y68,6.209785999999999,-75.5680845,4.2,"['night_club', 'bar', 'point_of_interest', 'establishment']",53,night+club
43,Industry club Medellin,OPERATIONAL,"Calle 26a #43f72, Medellín, Antioquia, Colombia",ChIJETWXdTUoRI4RwFCY2Y7G9OA,6.2267869,-75.5713971,3.9,"['night_club', 'point_of_interest', 'establishment']",81,night+club
44,Salón Amador,OPERATIONAL,"Cra. 36 #1038, Medellín, Antioquia, Colombia",ChIJDzB_rikoRI4RK7880NQlw-4,6.209120599999999,-75.56583669999999,4.2,"['night_club', 'point_of_interest', 'establishment']",118,night+club
45,Discoteca Fase II,OPERATIONAL,"Cra. 44 #30-27, Medellín, Antioquia, Colombia",ChIJ2-kOU0ooRI4RCbRC-9o5QPE,6.2303859,-75.570915,3.9,"['night_club', 'point_of_interest', 'establishment']",112,night+club
46,La Clínica Night Club,CLOSED_TEMPORARILY,"Cl. 8 ##37a-41, Medellín, Antioquia, Colombia",ChIJxdPi-ykoRI4RSznDrooycCc,6.207503099999999,-75.5680521,3.5,"['night_club', 'point_of_interest', 'establishment']",2,night+club
47,Horeb Bar Club | Parque Lleras,CLOSED_TEMPORARILY,"Cl. 8 #37A-41, 2o Piso, Medellín, Antioquia, Colombia",ChIJBTUK_CkoRI4Rl-COd4k3yiA,6.207459399999999,-75.56798119999999,3.0,"['night_club', 'point_of_interest', 'establishment']",1,night+club
48,Discotecas Medellin,CLOSED_TEMPORARILY,"Cra. 37a #3 #8-59 Piso, Medellín, Antioquia, Colombia",ChIJb6R_-SkoRI4RS9yli3xZMQY,6.207843,-75.56775499999999,4.1,"['night_club', 'bar', 'point_of_interest', 'establishment']",60,night+club
49,San Diego Show Night Club,OPERATIONAL,"Cl. 37 #45 15, Medellín, Antioquia, Colombia",ChIJjxYkvU0oRI4Rghd0ZpJAY6k,6.2369533,-75.5705667,3.4,"['night_club', 'point_of_interest', 'establishment']",13,night+club
50,Medellín,CLOSED_TEMPORARILY,"Medellín, Antioquia, Colombia",ChIJOQ4O6-EpRI4RuOxZab0LM40,6.244203,-75.5812119,0.0,"['night_club', 'point_of_interest', 'establishment']",0,night+club
51,Discoteca Prizma,CLOSED_TEMPORARILY,"Cra. 39 ## 8-35 Piso 2, Medellín, Antioquia, Colombia",ChIJO-LMTjQoRI4RcuIudDwVEog,6.208131,-75.568354,4.3,"['night_club', 'point_of_interest', 'establishment']",236,night+club
52,One Club Medellin,CLOSED_TEMPORARILY,"Cq. 4 #69 # 49, Medellín, Antioquia, Colombia",ChIJS0OV_6YpRI4RKFXlXpHEFpM,6.2463474,-75.588887,5.0,"['night_club', 'point_of_interest', 'establishment']",1,night+club
53,california club,OPERATIONAL,"Av. 33 ###78-29, Medellín, Antioquia, Colombia",ChIJ_4vw9ZcpRI4RIFMe0LEz5d8,6.2387469,-75.59864379999999,4.6,"['night_club', 'point_of_interest', 'establishment']",33,night+club
54,Disco Club 44,CLOSED_TEMPORARILY,"Cl. 44 #58, Medellín, Antioquia, Colombia",ChIJPTjtEQopRI4R8kUQRhPxENg,6.249845,-75.592749,0.0,"['night_club', 'point_of_interest', 'establishment']",0,night+club
55,Club 1984,OPERATIONAL,"Cra. 44 #25-15, Medellín, Antioquia, Colombia",ChIJGZuEODUoRI4RvDwsDDVotX0,6.2266165,-75.5732998,4.0,"['night_club', 'point_of_interest', 'establishment']",46,night+club
56,Midnight Club,OPERATIONAL,"Cra. 36 ##10-37, Medellín, Antioquia, Colombia",ChIJ0cMxiykoRI4RleNFm5yaIjw,6.209219,-75.56603919999999,4.3,"['night_club', 'point_of_interest', 'establishment']",288,night+club
57,Babylon,CLOSED_TEMPORARILY,"Cra. 41 #9 - 22, Medellín, Antioquia, Colombia",ChIJVdSRLiooRI4RUU5cgYNPLfE,6.209468999999999,-75.568902,4.1,"['night_club', 'point_of_interest', 'establishment']",1125,night+club
58,Jhon's Pachanga Night Club,CLOSED_TEMPORARILY,"Medellín, Antioquia, Colombia",ChIJYYr3eZkpRI4ReVLIi_N3C3E,6.2421479,-75.6026013,4.5,"['night_club', 'point_of_interest', 'establishment']",4,night+club
59,Purple Club Medellin,OPERATIONAL,"Av. 33 ## 78-107, Medellín, Antioquia, Colombia",ChIJMYftqvIpRI4Rg7HIRvZUd6w,6.2387457,-75.5993053,4.3,"['night_club', 'point_of_interest', 'establishment']",39,night+club
60,Parque de El Poblado,OPERATIONAL,"Medellín, Antioquia, Colombia",ChIJlVzqqCsoRI4RHqtx-IJvdD0,6.210362099999999,-75.5709991,4.4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",18268,point+of+interes
61,Cerro Nutibara Pueblito Paisa,OPERATIONAL,"Medellín, Antioquia, Colombia",ChIJdSOVKbIpRI4R01ZrwRwRJeo,6.2358144,-75.5797728,4.5,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",19111,point+of+interes
62,Parque Explora,OPERATIONAL,"Cra 52 ##73-75, Medellín, Antioquia, Colombia",ChIJrQQAp90oRI4RMZr7piVq20I,6.271081199999999,-75.5655602,4.7,"['aquarium', 'tourist_attraction', 'museum', 'amusement_park', 'point_of_interest', 'establishment']",27349,point+of+interes
63,Parque lleras,OPERATIONAL,"Cl. 10 #25-18, Medellín, Antioquia, Colombia",ChIJzcYf6yAoRI4RoLXwyLeIrk8,6.208881,-75.5677791,4.4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",15035,point+of+interes
64,"Plaza Botero - Medellín, Antioquia",OPERATIONAL,"Av. Carabobo, Medellín, Antioquia, Colombia",ChIJd_9Ny_4oRI4RkpiSq1F-Wi4,6.2524424,-75.5686415,4.4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",21200,point+of+interes
65,Pueblito Paisa,OPERATIONAL,"calle 30 a, Autopista Sur, Medellín, Antioquia, Colombia",ChIJq6qqmrEpRI4RrMb9SMmBZew,6.236175999999999,-75.58026699999999,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",29841,point+of+interes
66,"Antigua Estación El Bosque, Medellín",OPERATIONAL,"Medellín, Antioquia, Colombia",ChIJ4d4Es-4pRI4Rdz5MiBYiApQ,6.2719387,-75.5655632,0.0,"['point_of_interest', 'establishment']",0,point+of+interes
67,Parque de la Conservación,OPERATIONAL,"Cra 52 #20-63, Medellín, Antioquia, Colombia",ChIJsSdpVMkpRI4RqMEeRrd8HTQ,6.223158499999999,-75.58031369999999,4.5,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",10474,point+of+interes
68,Primer puente de la toma.,OPERATIONAL,"Cl. 52 #27-1, Medellín, Antioquia, Colombia",ChIJicZUNGcoRI4RX6wx-nFJ9yA,6.2425741,-75.54931909999999,3.6,"['point_of_interest', 'establishment']",34,point+of+interes
69,Parque de los Pies Descalzos,OPERATIONAL,"Cra. 58 #42-125, Medellín, Antioquia, Colombia",ChIJ3xE-CqspRI4RPl8BKzTDilc,6.2446509,-75.5772046,4.5,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",11648,point+of+interes
70,Museo de Antioquia,OPERATIONAL,"Cl. 52 #52-43, Medellín, Antioquia, Colombia",ChIJXZ8euP4oRI4Ri2vW-qFyOiE,6.252422699999999,-75.56913109999999,4.7,"['museum', 'art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",5847,point+of+interes
71,Edificio Atlas (antes Litografía de Coltabaco) - Juzgados Administrativos del Circuito de Medellín,OPERATIONAL,"Cl. 42 ##48-55, Medellín, Antioquia, Colombia",ChIJ0VFAoCwpRI4Rbec0gt2LYII,6.242425099999999,-75.57049130000001,4.3,"['point_of_interest', 'establishment']",26,point+of+interes
72,Montaña Medellín 2019,OPERATIONAL,"Av. Regional, Medellín, Antioquia, Colombia",ChIJcccsfeEpRI4RA4ewcOLJjZ8,6.2440999,-75.57856579999999,0.0,"['museum', 'point_of_interest', 'establishment']",0,point+of+interes
73,Parque del río medellin,OPERATIONAL,"Cl. 48 ##No. 68 - 98, Medellín, Antioquia, Colombia",ChIJMxgE_4cpRI4RQ9RoHia7tV4,6.2537771,-75.5870233,0.0,"['park', 'point_of_interest', 'establishment']",0,point+of+interes
74,Parque Natural Cerro El Volador,OPERATIONAL,"Medellín, Antioquia, Colombia",ChIJjSerEBkpRI4R2UKXjTg34Gc,6.264745,-75.582522,4.6,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",4387,point+of+interes
75,Sala de ventas Access Point - Acierto Inmobiliario,OPERATIONAL,"Cra 22 No. 16-30 interior 5, vía Las Palmas, aledaño al restaurante Chuscalito, Medellín, Antioquia, Colombia",ChIJAxa5wyIoRI4RAdLZyFDlxoU,6.216129,-75.55314299999999,2.3,"['real_estate_agency', 'point_of_interest', 'establishment']",12,point+of+interes
76,Parque Norte Medellín,OPERATIONAL,"Cra. 53 #76-115, Medellín, Antioquia, Colombia",ChIJ4VuurN0oRI4R60fzWMCUN9M,6.2726953,-75.5671962,4.5,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",21430,point+of+interes
77,Palacio de la Cultura Rafael Uribe Uribe,OPERATIONAL,"Carrera 51 #52 01 Medellín Antioquia 050012, Medellín, Antioquia, Colombia",ChIJJzZ7MvkoRI4R73hm8KJMKqM,6.2515865,-75.5682569,4.7,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",1486,point+of+interes
78,Plaza Cisneros,OPERATIONAL,"Cl. 44, Medellín, Antioquia, Colombia",ChIJG6gQ4lQoRI4RCkVHuyy42Oo,6.24602,-75.5722971,4.3,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",7088,point+of+interes
79,Plazuela San Ignacio,OPERATIONAL,"Cra. 45 #47-66, Medellín, Antioquia, Colombia",ChIJoc2lVFYoRI4RDjHSJc4dlFQ,6.2467437,-75.5648829,4.3,"['park', 'lodging', 'point_of_interest', 'establishment']",1706,point+of+interes
80,Toucan Spanish School,CLOSED_TEMPORARILY,"Cra. 41a ##10-28, Medellín, Antioquia, Colombia",ChIJc2vtgykoRI4RqoGgLQcKDY8,6.210333899999999,-75.5690983,4.9,"['point_of_interest', 'establishment']",272,school
81,OLSA Spanish English School,OPERATIONAL,"Cl. 49B ##76A-5, Medellín, Antioquia, Colombia",ChIJ9brAGBIpRI4RxzXdyR2b2DM,6.260464199999999,-75.5921867,5.0,"['school', 'restaurant', 'food', 'point_of_interest', 'establishment']",256,school
82,Colegio Marymount,OPERATIONAL,"Cl. 7 ##25 - 64, Medellín, Antioquia, Colombia",ChIJtwHocp6CRo4RuPfBlS8Sp2o,6.2056127,-75.5560381,4.3,"['school', 'point_of_interest', 'establishment']",33,school
83,Blink Spanish Immersion School & Hostel,OPERATIONAL,"Cl. 12 ##43d-19, Medellín, Antioquia, Colombia",ChIJNZ2I7CwoRI4RgLsLUItmIAw,6.213461199999999,-75.57179570000001,4.8,"['school', 'point_of_interest', 'establishment']",66,school
84,The New School,OPERATIONAL,"Carrera 12 # 11Sur 338, Medellín, Antioquia, Colombia",ChIJQQp8wL6CRo4Rf3-duh8J9jc,6.18975,-75.5464339,3.9,"['primary_school', 'school', 'point_of_interest', 'establishment']",46,school
85,Vermont School Medellín - Sede Poblado,OPERATIONAL,"Calle 11 sur # 29E-197, Medellín, Antioquia, Colombia",ChIJOVtMZYyCRo4REHR1rEOMT50,6.189877099999999,-75.5678559,4.4,"['school', 'point_of_interest', 'establishment']",8,school
86,The Best School,OPERATIONAL,"Carrera 80 #48-101, Medellín, Antioquia, Colombia",ChIJiSrpWW0pRI4R0RPdpqAOcsQ,6.259805999999999,-75.597644,4.3,"['school', 'point_of_interest', 'establishment']",50,school
87,School Center,OPERATIONAL,"Carulla Oviedo Carrera 43 No. 6 Sur - 140, Medellín, Antioquia, Colombia",ChIJkWqLUH2CRo4R1oIr2KlMZsU,6.1974996,-75.5752287,2.9,"['school', 'point_of_interest', 'establishment']",27,school
88,DESTINY School International,OPERATIONAL,"Cl. 19a ##27-250, Medellín, Antioquia, Colombia",ChIJoR8HW40pRI4RTK6O8viQdWA,6.2221136,-75.5605341,5.0,"['school', 'point_of_interest', 'establishment']",1,school
89,Saber Pre-Universitario Medellín,OPERATIONAL,"Cl. 49 ###45-26, Medellín, Itagüi, Antioquia, Colombia",ChIJv5nPM4GDRo4RkOQOjhs0Bdg,6.1716557,-75.61045299999999,0.0,"['school', 'point_of_interest', 'establishment']",0,school
90,ARAS Medellin,CLOSED_TEMPORARILY,"Cl. 49 #67 No 68, Medellín, Antioquia, Colombia",ChIJeQjggwUpRI4R-Z3nyK1n1xY,6.2564246,-75.58552190000002,0.0,"['school', 'point_of_interest', 'establishment']",0,school
91,Red de Escuelas de Música de Medellín,CLOSED_TEMPORARILY,"Cl. 16 Sur #No. 45-13, Medellín, Antioquia, Colombia",ChIJ81WrGecoRI4R2aumfhgjwT0,6.1906713,-75.5786499,4.3,"['point_of_interest', 'establishment']",18,school
92,Paragon English School,OPERATIONAL,"Cra. 76 #359, Medellín, Antioquia, Colombia",ChIJnTFPcqIpRI4RCZF1ryN7kbE,6.242600299999999,-75.59710249999999,5.0,"['school', 'point_of_interest', 'establishment']",1,school
93,"Medellín, Antioquia",OPERATIONAL,"Cra. 40a, Medellín, Antioquia, Colombia",ChIJ2eok6h4pRI4RjkDUP6BKmhA,6.2531306,-75.5569244,0.0,"['school', 'point_of_interest', 'establishment']",0,school
94,Colegio De Música De Medellín,CLOSED_TEMPORARILY,"Tv. 37 ##72-78, Medellín, Antioquia, Colombia",ChIJFZdu-KIpRI4RbC6iqoE7_VI,6.2411384,-75.59475259999999,4.4,"['school', 'point_of_interest', 'establishment']",8,school
95,Saber Preuniversitario Medellín,OPERATIONAL,"Cl. 49 ##45-26, Medellín, Antioquia, Colombia",ChIJ11PQdhApRI4RPZRuZMZbEY8,6.2473101,-75.5651443,5.0,"['school', 'point_of_interest', 'establishment']",1,school
96,INSTITUTO POLIANDINO MEDELLIN,OPERATIONAL,"Cra. 50 ##39-60, Medellín, Antioquia, Colombia",ChIJwRqLLN0pRI4Rw9AARqvgXQ8,6.2401664,-75.5714912,0.0,"['school', 'point_of_interest', 'establishment']",0,school
97,ACASEC,OPERATIONAL,"EDIFICIO CARDENAS, CALLE 52# 50-29, Medellín, Antioquia, Colombia",ChIJkWdt578pRI4Rns7MKOXH7es,6.2478679,-75.5588375,5.0,"['school', 'point_of_interest', 'establishment']",2,school
98,Agustiniano Colegio Medellin,OPERATIONAL,"Medellín, Antioquia, Colombia",ChIJL3OXoZIoRI4RCX4sfBj80dc,6.258502699999999,-75.5496355,5.0,"['secondary_school', 'school', 'point_of_interest', 'establishment']",1,school
99,Act Schools,OPERATIONAL,"Calle 28A, Medellín, Antioquia, Colombia",ChIJU-R2GJUpRI4RYjp2-3GQ1HM,6.2299684,-75.59983509999999,0.0,"['school', 'point_of_interest', 'establishment']",0,school
100,Cru Medellín,OPERATIONAL,"Cra. 67b ##48-21, Medellín, Antioquia, Colombia",ChIJ_5Y8wAUpRI4RxrzKL7sMJKY,6.2543605,-75.5851814,4.5,"['school', 'point_of_interest', 'establishment']",2,school
101,Sección Escuela Luis Alfonso Agudelo,OPERATIONAL,"Cra. 43a #3856, Medellín, Antioquia, Colombia",ChIJFYRcDE4oRI4RbeBfzlgjjfM,6.2370076,-75.56794959999999,3.5,"['school', 'point_of_interest', 'establishment']",2,school
102,BLENDEX,OPERATIONAL,"Cra. 43 #50-58, Medellín, Antioquia, Colombia",ChIJNXxUavgoRI4RIJkoR0HhHyo,6.2494692,-75.5642622,0.0,"['school', 'point_of_interest', 'establishment']",0,school
103,Sócrates Centro Artístico y Cultural,CLOSED_TEMPORARILY,"Cra. 46 #60-55, Medellín, Antioquia, Colombia",ChIJD2U9WvAoRI4RlgJh2zg2GpU,6.2563404,-75.56051409999999,4.5,"['point_of_interest', 'establishment']",2,school
104,Colegio Americano de Medelln,OPERATIONAL,"Cl. 55 #40-80, Medellín, Antioquia, Colombia",ChIJhb3c6fsoRI4RwCzk59Um-ro,6.254463599999999,-75.5668905,0.0,"['school', 'point_of_interest', 'establishment']",0,school
105,ACADEMIA COLOMBIANA DE PROFESIONALES EN SEGURIDAD MEDELLIN,OPERATIONAL,"Cl. 54 #No. 42 - 44, Medellín, Antioquia, Colombia",ChIJe8nS1j4pRI4RXzJcGTiX5V4,6.2498143,-75.5608673,5.0,"['school', 'point_of_interest', 'establishment']",1,school
106,Colegio Calasanz Medellín,OPERATIONAL,"Cra. 82 ##48A-120, Medellín, Antioquia, Colombia",ChIJw3u1dG0pRI4RpQJ7_DNHFeA,6.2611753,-75.60047170000001,4.3,"['school', 'point_of_interest', 'establishment']",68,school
