,0,1,2,3,4,5,6,7,8,9
100,Knightsbridge Schools International Bogotá,OPERATIONAL,"Vereda Recodo de Guaymaral, Cl. 221 ##115-51, Bogotá, Colombia",ChIJRU9hpBGGP44RO-MtOohh2V0,4.805909,-74.075302,4.8,"['school', 'primary_school', 'secondary_school', 'point_of_interest', 'establishment']",33,school
101,Colegio The English School,OPERATIONAL,"D.C, Bogotá, Colombia",ChIJB-1MmYOFP44RlXyGQddJCCs,4.7499159,-74.038449,4.5,"['school', 'point_of_interest', 'establishment']",53,school
102,Colegio Gran Bretaña,OPERATIONAL,"Cra. 51 ## 215 - 20, Bogotá, Colombia",ChIJrQ93fQ6GP44R4QZAPXvZfhs,4.7934578,-74.04700389999999,4.6,"['school', 'primary_school', 'secondary_school', 'point_of_interest', 'establishment']",29,school
103,Colegio Anglo Colombiano,OPERATIONAL,"Av. 19 # 152 a 48, Bogotá, Cundinamarca, Colombia",ChIJVVVV8W-FP44Ry2UV7wipkJ4,4.734873299999999,-74.04213,4.4,"['school', 'point_of_interest', 'establishment']",40,school
104,Colegio Nueva Granada,OPERATIONAL,"Cra. 2 Este #70-20, Bogotá, Colombia",ChIJqSx4BmuaP44RmZr1CsGUzMw,4.6478177,-74.0506161,4.2,"['school', 'point_of_interest', 'establishment']",59,school
105,Colegio Bilingüe Buckingham,OPERATIONAL,"Cra 52 No. 214 - 55, Bogotá, Colombia",ChIJlT4_QQyGP44RlYUcxzHQvZg,4.792483799999999,-74.049257,4.6,"['school', 'point_of_interest', 'establishment']",28,school
106,Holberton School Bogotá,OPERATIONAL,"Cra. 7 ##69-17, Bogotá, Colombia",ChIJzzpSfP6bP44R9bBCb_jK_hA,4.6519825,-74.0574529,4.6,"['school', 'point_of_interest', 'establishment']",5,school
107,Colegio Bilingue Richmond,OPERATIONAL,"Carrera 53 #222-76 Norte de, Bogotá, Cundinamarca, Colombia",ChIJ9ZEMyBCGP44R1XxGUjMG22c,4.800716299999999,-74.04405849999999,3.9,"['school', 'point_of_interest', 'establishment']",41,school
108,Colegio Cambridge Admisiones,OPERATIONAL,"ACCESS CENTRO EMPRESARIAL, Cl. 127A #No 7 - 19 Oficina 506, Bogotá, Cundinamarca, Colombia",ChIJxVI6gUCPP44RqTEKb3HkVk4,4.7034296,-74.0289234,4.4,"['secondary_school', 'school', 'point_of_interest', 'establishment']",40,school
109,Colegio Americano de Bogotá,OPERATIONAL,"Cra. 22 #45a51, Bogotá, Cundinamarca, Colombia",ChIJBbbfAy2aP44RpuPHMIPLZ1o,4.634484899999999,-74.0744346,4.4,"['secondary_school', 'primary_school', 'university', 'school', 'point_of_interest', 'establishment']",94,school
110,Cambridge Kindergarten,OPERATIONAL,"Cl. 175 #No 78-26, Bogotá, Cundinamarca, Colombia",ChIJYTOjG8iFP44RtOBVtrlVI0Q,4.766761799999999,-74.066225,4.8,"['point_of_interest', 'establishment']",6,school
111,Curso bogota,OPERATIONAL,"Cra. 53 #102a-99 a 102a, 1, Bogotá, Colombia",ChIJD5msyyibP44RpoMvD2Mm0wo,4.6902825,-74.0628169,0.0,"['school', 'point_of_interest', 'establishment']",0,school
112,The Victoria School,OPERATIONAL,"Bogotá, Cundinamarca, Colombia",ChIJOX2kaA6GP44RPSd_Qs5NY2k,4.7935606,-74.0463757,4.7,"['school', 'point_of_interest', 'establishment']",19,school
113,Whee Institute - Learn Spanish in Bogota,OPERATIONAL,"Dg. 33 Bis A #1516, Bogotá, Cundinamarca, Colombia",ChIJxcqocy2aP44R52c9C0N158s,4.622069,-74.070833,5.0,"['point_of_interest', 'establishment']",75,school
114,Colegio San Jorge de Inglaterra,OPERATIONAL,"Cra. 92 ## 156 - 88, Suba, Bogotá, Colombia",ChIJk1qKdVSEP44RSbEKtitEMCA,4.7520568,-74.081414,4.6,"['school', 'point_of_interest', 'establishment']",61,school
115,Colegio Montessori British School,OPERATIONAL,"Cl. 128 ## 72 - 80, Bogotá, Cundinamarca, Colombia",ChIJs3s-99eEP44RaxrzUl82TLM,4.7163165,-74.0782603,3.9,"['secondary_school', 'school', 'point_of_interest', 'establishment']",50,school
116,Colegio Bilingüe Clermont,OPERATIONAL,"Transversal 80 ##213a-17, Bogotá, Colombia",ChIJ3RXMv3GGP44RkcsTANcJB4M,4.794904799999999,-74.0610052,4.4,"['school', 'point_of_interest', 'establishment']",23,school
117,MonteHelena Bilingual School - Elementary School,OPERATIONAL,"Cra. 15 ## 54-14, Bogotá, Colombia",ChIJczBmzDCaP44R_At4LOGJagI,4.641516699999999,-74.067093,4.4,"['primary_school', 'university', 'school', 'point_of_interest', 'establishment']",25,school
118,Colegio Abraham Lincoln - Primaria,OPERATIONAL,"Cl. 170 ## 51 A 81, Bogotá, Colombia",ChIJ9yJGuZiFP44RuBJThG7RpnU,4.7526898,-74.05243829999999,4.6,"['school', 'point_of_interest', 'establishment']",9,school
119,Colegio Helvetia,OPERATIONAL,"Calle 128#71A-91, Bogotá, Colombia",ChIJgdjAOyiFP44RXArb_soWQe0,4.714818,-74.0762374,4.3,"['school', 'point_of_interest', 'establishment']",31,school
120,Esden Business School,OPERATIONAL,"Cl. 93 ##12-45, Bogotá, Colombia",ChIJ4Z4o7POaP44Rp0MPvpod4Ao,4.675163299999999,-74.0494077,5.0,"['university', 'school', 'point_of_interest', 'establishment']",1,school
121,Colegio Abraham Lincoln - Sede Bachillerato,OPERATIONAL,"Cl. 170 ##65-31, Bogotá, Colombia",ChIJC11LuZiFP44RVBy2odWWKnY,4.7561453,-74.0607647,4.2,"['school', 'point_of_interest', 'establishment']",48,school
122,American School Way,OPERATIONAL,"Av. Jimenez De Quesada #7-31, Bogotá, Colombia",ChIJH0Jq0aaZP44RRiU_zlsY-oQ,4.6014503,-74.073897,5.0,"['school', 'point_of_interest', 'establishment']",2,school
123,Colegio Colombo Americano,OPERATIONAL,"Cra. 73 ##214-53, Bogotá, Cundinamarca, Colombia",ChIJ16bbBG6GP44RmWVPDQkJhS4,4.7965333,-74.0592096,4.1,"['school', 'point_of_interest', 'establishment']",47,school
124,Petschool bogota,OPERATIONAL,"Cra. 17 ## 146- 47, Bogotá, Colombia",ChIJJzCEw0qFP44R5O48PoXUHt0,4.7288106,-74.043809,2.6,"['university', 'point_of_interest', 'establishment']",5,school
125,AMERICANO,OPERATIONAL,"Cra. 73 #16353 # 214, Bogotá, Colombia",ChIJU2M_j6iFP44Ro23jdPd-fYI,4.7492415,-74.06608899999999,4.0,"['school', 'point_of_interest', 'establishment']",1,school
126,✅ Escuela de Futbol Inter de Bogotá ⚽,OPERATIONAL,"Cra. 16b ##148 - 25, Bogotá, Colombia",ChIJEw-fTG-FP44Rrsu0dKpl8Dc,4.7310926,-74.0431,5.0,"['school', 'point_of_interest', 'establishment']",28,school
127,GEORGE WASHINGTON SCHOOL SEDE A,OPERATIONAL,"Cra. 8c #185A - 18, Bogotá, Colombia",ChIJGS6e2GGPP44RbGNWjRfONgM,4.762154499999999,-74.03000949999999,4.5,"['primary_school', 'secondary_school', 'school', 'point_of_interest', 'establishment']",35,school
128,Colegio Abraham Lincoln Sede Preescolar,OPERATIONAL,"Bogotá, Colombia",ChIJzUgIUciFP44R5PNwN6bTRSA,4.765601000000001,-74.0575605,5.0,"['school', 'point_of_interest', 'establishment']",1,school
129,Colegios Colombia,OPERATIONAL,"Cl. 120 ## 60-30 Ofc 102, Bogotá, Colombia",ChIJcRYrqdSaP44RrUGlAcyK9nc,4.70608,-74.07149679999999,3.7,"['school', 'point_of_interest', 'establishment']",3,school
130,Seeking English Bogotá,OPERATIONAL,"Tv. 19a ##98-28, Bogotá, Cundinamarca, Colombia",ChIJFXCwTpWaP44RqbUeU6yF1MQ,4.6852312,-74.05301419999999,5.0,"['school', 'point_of_interest', 'establishment']",9,school
131,Colegio San Mateo,OPERATIONAL,"Calle 215 # 50-24 Bogota Cundinamara, Colombia",ChIJV-vd_g6GP44RVDuub7kO1ng,4.7930673,-74.0460791,4.2,"['school', 'point_of_interest', 'establishment']",28,school
132,Liceo Francés de Bogotá,OPERATIONAL,"Cl. 87 #7-22, Bogotá, Colombia",ChIJkXJY6ImaP44RJUthx1Nr0oM,4.667235199999999,-74.04655079999999,4.2,"['school', 'point_of_interest', 'establishment']",49,school
133,Entrada Principal Montessori British School,OPERATIONAL,"Cl. 128a ## 72 - 59, Bogotá, Colombia",ChIJpZ8qF1KFP44RdIvhpKRM8LM,4.7169909,-74.0763803,0.0,"['school', 'point_of_interest', 'establishment']",0,school
134,Deejay Academy Bogotá,OPERATIONAL,"Cl. 134a #19a53, Bogotá, Bogota, Cundinamrca, Colombia",ChIJyWu2nEaFP44RhX93up20Vic,4.719250499999999,-74.04844299999999,4.8,"['point_of_interest', 'establishment']",48,school
135,International Dialogic School,OPERATIONAL,"Calle 117 No 70g-39, Bogotá, Cundinamarca, Colombia",ChIJQYUtg1ybP44RH_NZfQHlXwk,4.699950299999999,-74.0759789,0.0,"['school', 'point_of_interest', 'establishment']",0,school
136,Holberton School Bogotá,OPERATIONAL,"Cl. 70a ##5-67, Bogotá, Colombia",ChIJIQE3ZcqbP44ReIut-KN0hv0,4.6530151,-74.0550878,0.0,"['school', 'point_of_interest', 'establishment']",0,school
137,U 80,OPERATIONAL,"Bogotá, Colombia",ChIJBUExziyFP44RIw3T9UY35cE,4.710988599999999,-74.072092,0.0,"['school', 'point_of_interest', 'establishment']",0,school
138,Rosario,OPERATIONAL,"Ak. 24 #6399 #63c-1 a, Bogotá, Colombia",ChIJXeBWMkyaP44RopN-fALpfgo,4.653978,-74.0720199,5.0,"['school', 'point_of_interest', 'establishment']",2,school
139,Colegio Moderno John Dewey,OPERATIONAL,"Tv. 54 ## 111 – 85, Bogotá, Cundinamarca, Colombia",ChIJj779ys-aP44RmvRaN1se0_s,4.6986389,-74.0640684,3.8,"['school', 'point_of_interest', 'establishment']",5,school
140,Terminal de Transportes de Bogota,OPERATIONAL,"Bogotá, Colombia",ChIJRxnQWY6bP44R5Z2gpyRZ0mM,4.654476799999999,-74.1149622,5.0,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",2,transit+station
141,Estación de Tren Usaquén,OPERATIONAL,"Avenida Carrera 9, Bogotá, Colombia",ChIJl2DgiaOaP44ROofm3aihzBU,4.690693,-74.03778319999999,4.4,"['train_station', 'transit_station', 'point_of_interest', 'establishment']",93,transit+station
142,AC 80 - Kr 84,OPERATIONAL,"Bogotá, Colombia",ChIJJ2ea4jWbP44RbZCEsla4Tbk,4.7022143,-74.0996052,3.0,"['transit_station', 'point_of_interest', 'establishment']",3,transit+station
143,Terminal del Norte Bogota,OPERATIONAL,"Bogotá, Colombia",ChIJXe4Q-u2FP44Ruav9tnwPAEk,4.7702141,-74.0421834,3.9,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",32,transit+station
144,Flota La Macarena Agencia Ac80,OPERATIONAL,"Diagonal 79c #41, Bogotá, Colombia",ChIJG2XT1jqbP44RuZMPh6Opj7E,4.694773,-74.089283,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
145,Paradero Cootranspensilvania,OPERATIONAL,"32, Cra. 93 #68A, Engativá, Bogotá, Colombia",ChIJaY8P4lqbP44RDWCh8YfWKqs,4.6950772,-74.1141336,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
146,Kr 93 - Cl 128,OPERATIONAL,"Bogotá, Bogota, Bogota D.C., Colombia",ChIJ6-GWdcSEP44RlKHJyiSvko0,4.7219817,-74.0929295,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
147,Estación Museo Nacional,OPERATIONAL,"museo nacional, Bogotá, Colombia",ChIJ1WrcPJuZP44RP1R9DwSdEco,4.6156175,-74.069007,3.7,"['museum', 'transit_station', 'point_of_interest', 'establishment']",183,transit+station
148,Estación Pepe Sierra,OPERATIONAL,"Av Calle 116 ##25-26/30, Suba, Bogotá, Colombia",ChIJYfYwSciaP44RilinGHCevZI,4.6987949,-74.0552503,3.7,"['bank', 'finance', 'transit_station', 'point_of_interest', 'establishment']",27,transit+station
149,Paradero De Buses Empresa Vecinal De Suba S.A,OPERATIONAL,"Cra. 129 #132-20, Suba, Bogotá, Colombia",ChIJ0wwzloWEP44Rhr1FcH4DdHA,4.7407762,-74.1136558,1.0,"['transit_station', 'point_of_interest', 'establishment']",1,transit+station
150,Modelia,OPERATIONAL,"Ac. 26, Engativá, Bogotá, Colombia",ChIJE9Xgm3ubP44RoE3UGO1098w,4.674702,-74.116951,4.0,"['transit_station', 'point_of_interest', 'establishment']",41,transit+station
151,Paradero Pensilvania Kr84,OPERATIONAL,"Cra. 80, Bogotá, Colombia",ChIJbR2PqwGFP44RLm2wS0-1vVE,4.743857999999999,-74.074409,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
152,178A06_GM_Cámara de Comercio de Bogotá Sede Salitre,OPERATIONAL,"Bogotá, Colombia",ChIJVXfBFpqbP44RoYsnKCIdhQE,4.65846,-74.107367,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
153,Mazuren B - 4,OPERATIONAL,"Autopista, Bogotá, Colombia",ChIJk0y17G2FP44RVAinFC9fkes,4.7344974,-74.0492426,3.1,"['transit_station', 'point_of_interest', 'establishment']",15,transit+station
154,Transmilenio Calle 34,OPERATIONAL,"Cl. 12 #1320, Bogotá, Colombia",ChIJV-rPGISZP44Rg9JMU_2sS8w,4.621390799999999,-74.06979989999999,3.1,"['transit_station', 'point_of_interest', 'establishment']",1308,transit+station
155,La Castellana,OPERATIONAL,"Ak 30 #86A -31, Bogotá, Colombia",ChIJmfvUI_CaP44RICPvUKsmE9E,4.67608,-74.0636,3.5,"['transit_station', 'point_of_interest', 'establishment']",412,transit+station
156,Toberin,OPERATIONAL,"Bogotá, Colombia",ChIJv5KM0Z2FP44ROHNoGjkPWW8,4.7480799,-74.0469659,3.0,"['transit_station', 'point_of_interest', 'establishment']",1,transit+station
157,Pepe Sierra A - 4,OPERATIONAL,"Bogotá, Colombia",ChIJtRJlRsiaP44Rm1JZJgZyApg,4.697922399999999,-74.05529419999999,3.7,"['transit_station', 'point_of_interest', 'establishment']",12,transit+station
158,Movistar Arena,OPERATIONAL,"Bogotá, Cundinamarca, Colombia",ChIJVZ75wrSbP44RYcSmgvNf5nc,4.6501196,-74.078362,4.0,"['transit_station', 'point_of_interest', 'establishment']",25,transit+station
159,Kr 53 - Cl 102,OPERATIONAL,"Bogotá, Colombia",ChIJhZPdDsOaP44R9axGxBV3fCs,4.689664899999999,-74.0627792,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
160,AC 127 - Kr 60,OPERATIONAL,"Bogotá, Colombia",ChIJAfOUxSuFP44RE8m9VegXzRo,4.7107188,-74.0732635,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
161,AC 80 - KR 119,OPERATIONAL,"Bogotá, Colombia",ChIJYem2lV-DP44RTqiFd-QsI4w,4.7263266,-74.1253538,3.5,"['transit_station', 'point_of_interest', 'establishment']",2,transit+station
162,Auto Norte - CL 120,OPERATIONAL,"Bogotá, Colombia",ChIJX2oLasqaP44RAPs13XMu3qc,4.702643699999999,-74.0549633,4.0,"['transit_station', 'point_of_interest', 'establishment']",1,transit+station
163,AK 19 - Cl 120,OPERATIONAL,"Bogotá, Colombia",ChIJz5V2nraaP44RBVF60BuCVK4,4.7009266,-74.04945699999999,5.0,"['transit_station', 'point_of_interest', 'establishment']",1,transit+station
164,AK 19 - AC 147,OPERATIONAL,"Bogotá, Colombia",ChIJsbFnGmmFP44ROJnBNpa6pSE,4.7292061,-74.04535229999999,5.0,"['transit_station', 'point_of_interest', 'establishment']",1,transit+station
165,AK 19 - Cl 128B,OPERATIONAL,"Bogotá, Colombia",ChIJZ-FCNkmFP44RPacpa7V5jEo,4.7123764,-74.04813419999999,4.0,"['transit_station', 'point_of_interest', 'establishment']",1,transit+station
166,AC 116 - Kr 71-49,OPERATIONAL,"Bogotá, Colombia",ChIJwfNV0imbP44RGG83tPvungo,4.6993453,-74.077579,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
167,AC 127 - Kr 54,OPERATIONAL,"Bogotá, Colombia",ChIJ3xol8DKFP44RIWx4jOrJ_HU,4.7082449,-74.0631871,3.5,"['transit_station', 'point_of_interest', 'establishment']",2,transit+station
168,AK 19 - Cl 138,OPERATIONAL,"Bogotá, Colombia",ChIJYefjwEOFP44R1Sff84OR6oA,4.7223872,-74.04633539999999,2.0,"['transit_station', 'point_of_interest', 'establishment']",2,transit+station
169,AC 127 - AV. Boyaca,OPERATIONAL,"Bogotá, Colombia",ChIJ-4wmutWEP44R9tM3XEUNVnM,4.7101295,-74.0790885,5.0,"['transit_station', 'point_of_interest', 'establishment']",2,transit+station
170,AK 15 - Cl 122,OPERATIONAL,"Bogotá, Colombia",ChIJrwPcELKaP44Rqpaw7tzMHpM,4.701632099999999,-74.0427845,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
171,AC 127 - Kr 71,OPERATIONAL,"Bogotá, Colombia",ChIJT_LmDCqFP44RtBjfQ7HEg58,4.7104879,-74.0764914,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
172,Portal Suba Transmilenio,OPERATIONAL,"Cra. 104, Suba, Bogotá, Colombia",ChIJPQhC_PWEP44RbhbfXYBpPhw,4.746630199999999,-74.0949062,4.0,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",64,transit+station
173,AC 80 - Kr 73B,OPERATIONAL,"Bogotá, Colombia",ChIJ3ec5fDqbP44R-tgvfQnyKGY,4.6966504,-74.0919265,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
174,AC 127 - Kr 60,OPERATIONAL,"Bogotá, Colombia",ChIJFcIh0CuFP44Rk6hvhaJCVcE,4.7109542,-74.07342539999999,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
175,Avenida Suba,OPERATIONAL,"Bogotá, Colombia",ChIJ9VlA0taaP44RvnH_QBHGWMU,4.6995577,-74.071445,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
176,AV. Cordoba - AC 127,OPERATIONAL,"Bogotá, Colombia",ChIJMRrhjzKFP44RuOlyiNit_1c,4.7082104,-74.0644494,1.0,"['transit_station', 'point_of_interest', 'establishment']",1,transit+station
177,AK 7 - Cl 220,OPERATIONAL,"Bogotá, Colombia",ChIJHUuV8B2GP44RPUDky6HTBUo,4.7998029,-74.0304762,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
178,AV. Boyaca - CL 119,OPERATIONAL,"Bogotá, Colombia",ChIJkyx6ayubP44RmYkB59bGqs0,4.7052301,-74.08158329999999,1.0,"['transit_station', 'point_of_interest', 'establishment']",1,transit+station
179,Toberin,OPERATIONAL,"Bogotá, Colombia",ChIJ3cZ7-52FP44Rrbc9ZGkY60o,4.7461848,-74.047279,3.4,"['transit_station', 'point_of_interest', 'establishment']",1762,transit+station
180,Stark Smart Gym,OPERATIONAL,"Cl 127 #7 - 12 Piso 3, Bogotá, Colombia",ChIJo8MlZgCQP44RaQl2b_EfflY,4.703793399999999,-74.02895099999999,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",281,gym
181,Athletic gym Salitre,OPERATIONAL,"Ak 68 ##22-45, Bogotá, Colombia",ChIJvV0ET-ybP44RvYgC3PQ6xnE,4.646718,-74.1095404,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",376,gym
182,Healthy Gym,OPERATIONAL,"Cra. 13 ##58-24, Bogotá, Colombia",ChIJm6LTOziaP44RBbz81OpmB9I,4.6448139,-74.064234,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",308,gym
183,GO GYM BOGOTA,OPERATIONAL,"Cl. 20a #96b31, Bogotá, Colombia",ChIJdbllS4icP44RhIDVIvbCTr4,4.6696832,-74.1385552,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",104,gym
184,Hard Body 170 | Gimnasios en el norte de Bogotá,OPERATIONAL,"Cl 169B ##67-61, Bogotá, Cundinamarca, Colombia",ChIJhbxLEaWFP44RsIDeE2ucweg,4.7546542,-74.0633341,3.9,"['gym', 'health', 'point_of_interest', 'establishment']",275,gym
185,"Hard Body 147 | Ejercicio físico, entrenamientos y rutinas de gimnasio",OPERATIONAL,"Cra. 7 #146-90, Bogotá, Cundinamarca, Colombia",ChIJka-SqfWPP44RwecnCqqvBfc,4.7229005,-74.02729459999999,4.1,"['gym', 'health', 'point_of_interest', 'establishment']",725,gym
186,Athletic HUB 72,OPERATIONAL,"Cra. 26 ##71b-30, Bogotá, Colombia",ChIJGwuMKaubP44R-xFCut5CCvc,4.662480299999999,-74.0676859,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",244,gym
187,Stark Smart Gym 134,OPERATIONAL,"Carrera 57 Nº 133-20, Bogotá, Colombia",ChIJ2SnE1jyFP44RlMFHPqf1cUE,4.7231138,-74.0643323,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",253,gym
188,Stark Smart Gym Cl 43,OPERATIONAL,"Cra. 7 #43-53, Bogotá, Colombia",ChIJmROeGiaaP44RRS2ovct4ABc,4.6308386,-74.0645933,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",365,gym
189,BOGOTA FITNESS CLUB,OPERATIONAL,"57, Bogotá, Colombia",ChIJ2b40k_uFP44Rh0KOnlVAHEo,4.7436657,-74.1078453,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",23,gym
190,Fitness24Seven,OPERATIONAL,"Cl. 66 #No. 13-45, Bogotá, Colombia",ChIJG_DFuEWaP44Rwzjsueo1x0A,4.6527731,-74.0635133,4.6,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']",142,gym
191,BODY TOWN fitness mall,OPERATIONAL,"Cl. 136 #19-33, Bogotá, Colombia",ChIJF_vaHkSFP44R_lKcGBLjnMo,4.7203503,-74.0471678,4.3,"['gym', 'health', 'point_of_interest', 'establishment']",39,gym
192,Spinning Center Gym Unicentro de Occidente,OPERATIONAL,"Cra. 111c #86 - 05, Bogotá, Cundinamarca, Colombia",ChIJDyJ8eaOEP44RV9diEKvttK0,4.7223625,-74.1143898,3.6,"['gym', 'health', 'point_of_interest', 'establishment']",77,gym
193,Gimnasio people training sas.,OPERATIONAL,"Cl. 19 #6-39, Bogotá, Colombia",ChIJoQ8fiaGZP44RcR0nipntegk,4.6049188,-74.0714947,4.2,"['gym', 'health', 'point_of_interest', 'establishment']",101,gym
194,Sport Fitness Gym,OPERATIONAL,"Cl. 72 ##100A-38, Bogotá, Colombia",ChIJf_zblVObP44RoK_ziYitUTQ,4.703997999999999,-74.11683579999999,4.3,"['gym', 'health', 'point_of_interest', 'establishment']",120,gym
195,Alternative Training Gym,OPERATIONAL,"Ak. 19 #14773, Bogotá, Colombia",ChIJQ98_LmmFP44RPwYjfBbB7Vw,4.7304569,-74.045379,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",36,gym
196,Smart Fit Calle 85 Cabrera,OPERATIONAL,"Ac. 85 ##14-5, Bogotá, Colombia",ChIJb14VxPSaP44Rct31HesfJ-k,4.6696049,-74.05466330000002,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",350,gym
197,POWER TRAINER GYM,OPERATIONAL,"Cl. 78 #29B-36B, Barrios Unidos, Bogotá, Colombia",ChIJ-7Q8Y_maP44RZeXvasVAqfQ,4.6703872,-74.0702993,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",42,gym
198,Fit For All Calle 94,OPERATIONAL,"Cl. 94 ## 13 - 11, Bogotá, Cundinamarca, Colombia",ChIJecViMZKaP44RbtXTAbRrjuo,4.678236099999999,-74.0486917,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",214,gym
199,Health & Life Gym.,OPERATIONAL,"Cl. 7a Sur, #3a5, Bogotá, Colombia",ChIJoxAotPiZP44Rj3_LdOkFKyE,4.5789617,-74.0819805,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",191,gym
200,"The Little Gym - Chicó, Bogotá",OPERATIONAL,"Cl. 109 ## 15 22, Bogotá, Cundinamarca, Colombia",ChIJs-OvzbiaP44R4iDckY9qvI0,4.6927337,-74.0451643,4.4,"['gym', 'health', 'point_of_interest', 'establishment']",9,gym
201,Gimnasio Hard Body de la,OPERATIONAL,"Cl. 109 #14A - 34, Bogotá, Colombia",ChIJYRFyDbuaP44Rj0pnjoAox5Q,4.692286999999999,-74.044039,3.8,"['gym', 'health', 'point_of_interest', 'establishment']",42,gym
202,Gold's Gym,OPERATIONAL,"#87c- a 87c-, Cl. 69 Bis Sur #45b44, Bogotá, Colombia",ChIJsTrELA2eP44RoWVJaG1P9R8,4.6216286,-74.1945133,4.4,"['gym', 'health', 'point_of_interest', 'establishment']",7,gym
203,Spinning Center Gym Rosales,OPERATIONAL,"Calle 69 # 4-48 Edificio Buro 69, Oficina 302, Bogotá, Cundinamarca, Colombia",ChIJsULehkGaP44RgRGu9EYqqA0,4.6511143,-74.05599939999999,4.3,"['gym', 'health', 'point_of_interest', 'establishment']",72,gym
204,Athletic Restrepo,OPERATIONAL,"Cra. 22 ###14 - 31 sur, Bogotá, Colombia",ChIJV0D1DbSZP44RGE8b_uRD3k0,4.5879345,-74.1001424,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",227,gym
205,ANYTIME FITNESS,OPERATIONAL,"Cra. 7 #No. 33 - 91, Bogotá, Cundinamarca, Colombia",ChIJz3ACIESZP44RBN75xUFNhQs,4.6212731,-74.0672932,4.9,"['gym', 'health', 'point_of_interest', 'establishment']",97,gym
206,Stark Smart Gym,OPERATIONAL,"Cl. 66 ##7-28 Piso 5, Bogotá, Colombia",ChIJPykSSkGaP44Ryie81YIlTl0,4.6500282,-74.059051,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",389,gym
207,Hard Body 109 | Entrenamiento deportivo y rutinas de ejercicios,OPERATIONAL,"Cl. 109 #1434, Bogotá, Colombia",ChIJfzEU_t2aP44Rw13-0aKvokI,4.692286999999999,-74.044039,3.8,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']",39,gym
208,Gym Machine,OPERATIONAL,"Av Calle 116 #71-09, Bogotá, Colombia",ChIJNekpKyibP44RUvk4D3EJ21I,4.699050499999999,-74.0772576,4.2,"['gym', 'health', 'point_of_interest', 'establishment']",81,gym
209,Spinning Center Gym Calle 114,OPERATIONAL,"Autopista Nte. ##114-44, Bogotá, Cundinamarca, Colombia",ChIJYePlNciaP44RlcJEa2weV0E,4.6983723,-74.0545846,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",123,gym
210,MAC GYM,OPERATIONAL,"Cl. 30 #16-09, Teusaquillo, Bogotá, Colombia",ChIJy_9ADYOZP44RQ1dukr1Hx_A,4.6186868,-74.07269409999999,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",79,gym
211,Spinning Center Gym,OPERATIONAL,"# 15a - 24 Calle 122, Bogotá, Colombia",ChIJR6iWixGbP44R7ndmTfejyVU,4.651667,-74.05511299999999,0.0,"['gym', 'health', 'point_of_interest', 'establishment']",0,gym
212,Spinning Center Gym Calle 122,OPERATIONAL,"Cl. 122 ##15a-24, Bogotá, Colombia",ChIJQ-w2KbKaP44RkwMIOGRVvJU,4.7010303,-74.04406709999999,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",131,gym
213,Gym Shop,OPERATIONAL,"16-22 Calle 116, Usaquén, Bogotá, Colombia",ChIJnWMN8rCaP44RcrS8ld-Cti0,4.697483099999999,-74.0453836,4.4,"['gym', 'health', 'point_of_interest', 'establishment']",12,gym
