,0,1,2,3,4,5,6,7,8,9
106,Paradero mio,OPERATIONAL,"casi esquina 40 A, Paso Ancho #403-05, Cali, Valle del Cauca, Colombia",ChIJV8s6X7mmMI4RxX6Z27AjYsk,3.418089600000001,-76.53134639999999,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
107,Parada 36 Alimentador Decepaz,OPERATIONAL,"Cra. 23 #16, Cali, Valle del Cauca, Colombia",ChIJkcDBgwenMI4R4epKgHN-bGU,3.442735,-76.493635,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
108,Parada 4 Alimentador Floralia,OPERATIONAL,"Cra. 5 Nte., Cali, Valle del Cauca, Colombia",ChIJxz1AHSumMI4R9XFF-nbLbQE,3.4801,-76.504656,1.0,"['transit_station', 'point_of_interest', 'establishment']",1,transit+station
109,Chiminangos,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJxZWrMzemMI4RAI06b4G2iNg,3.4814739,-76.49823479999999,3.2,"['transit_station', 'point_of_interest', 'establishment']",37,transit+station
110,Sotravalle,OPERATIONAL,"calle 67 n # 2 a 50 ofc 1104, Cali, Valle del Cauca, Colombia",ChIJ2ZujTqimMI4RJs2hPVC5Ec4,3.412237,-76.5469449,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
111,Las Americas A1,OPERATIONAL,"Avenida De Las Américas - CII #23N, Cali, Valle del Cauca, Colombia",ChIJG4kh_z-mMI4Rm2EXWfQyRGg,3.4635063,-76.52529059999999,3.9,"['transit_station', 'point_of_interest', 'establishment']",28,transit+station
112,Villa Colombia,OPERATIONAL,"Cra. 15 #50-29, Cali, Valle del Cauca, Colombia",ChIJDZoUZaqnMI4RFeLQ3Dtyj2c,3.4438848,-76.49908289999999,3.6,"['transit_station', 'point_of_interest', 'establishment']",39,transit+station
113,Cl 10 entre Cr 33 y 32A,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJwWSgW5amMI4R-D3tJGr-UQ8,3.426003,-76.533388,4.0,"['transit_station', 'point_of_interest', 'establishment']",2,transit+station
114,Parada Alimentador Mio Ruta P70,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJgQTlX5CmMI4RGEFKKtt3SUU,3.43146,-76.535782,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
115,Fatima,OPERATIONAL,"Carrera 1 con Calle 30, Cali, Valle del Cauca, Colombia",ChIJKYGQe0emMI4RbOrwtXsEj5E,3.4628899,-76.5173846,3.1,"['transit_station', 'point_of_interest', 'establishment']",8,transit+station
116,7 De Agosto,OPERATIONAL,"Troncal Carrera 15, Cali, Palmira, Valle del Cauca, Colombia",ChIJYe19BqenMI4RpuY4phD4PDk,3.4452382,-76.48714249999999,3.8,"['transit_station', 'point_of_interest', 'establishment']",18,transit+station
117,Prados del Norte,OPERATIONAL,"Prados del Norte A1, Avenida 3, entre Calle 38N y 37N, Cali, VaEstacion Del Mio Prados del Nortelle del Cauca, Colombia",ChIJFdG1oSSmMI4R9xkXefvaEFY,3.474479,-76.5195998,4.2,"['transit_station', 'point_of_interest', 'establishment']",21,transit+station
118,Paradero Mio Pretroncal Ruta P40,OPERATIONAL,"Cra. 8, Cali, Valle del Cauca, Colombia",ChIJe1suV62nMI4RGoyNAI8Lh_8,3.452783,-76.50199599999999,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
119,Torre de Cali A1,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJhShoPGmmMI4RuLpRpb5r2cU,3.4568248,-76.53025439999999,3.9,"['transit_station', 'point_of_interest', 'establishment']",41,transit+station
120,Distribuidora Cuerpo y Figura Sede jacobos gym,OPERATIONAL,"Cl. 13a ##69 45 local 1, Cali, Valle del Cauca, Colombia",ChIJEUxcS0WhMI4RYgQEqF4uRPA,3.3938264,-76.5368857,4.5,"['gym', 'health', 'point_of_interest', 'store', 'establishment']",61,gym
121,Wonder Body Gym,OPERATIONAL,"Cl. 5 #30-27 Segundo Piso, Cali, Valle del Cauca, Colombia",ChIJhSIzQ5umMI4RQe9oZM2T7ck,3.4329406,-76.5423149,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",69,gym
122,Angeles GYM CAPF-IPS,OPERATIONAL,"Cl. 13b #85C-75, Cali, Valle del Cauca, Colombia",ChIJK9o-xWihMI4Rt8-uSYgGwTY,3.3804991,-76.5351225,4.4,"['gym', 'health', 'point_of_interest', 'establishment']",205,gym
123,Smart Fit Único Cali,OPERATIONAL,"Cl. 52 ##3-29, Cali, Valle del Cauca, Colombia",ChIJk8Sp_8qnMI4Ro9Y9wkQcco8,3.426759,-76.5027253,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",322,gym
124,Gym Pro,OPERATIONAL,"Cra. 30 ###7-22, Cali, Valle del Cauca, Colombia",ChIJxy0uc5qmMI4RIcJNQ3lJlzU,3.4301741,-76.5377592,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",280,gym
125,BIG GYM CALI,OPERATIONAL,"Calle 59 #1a10, Cali, Valle del Cauca, Colombia",ChIJP_1dZdSnMI4RXmmfgYgPjgM,3.478318,-76.4989832,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",250,gym
126,Atletic Fitness Gym,OPERATIONAL,"Av. 3 Nte., Cali, Valle del Cauca, Colombia",ChIJc0mONySmMI4Rktq_Tb009A4,3.4766735,-76.517776,4.2,"['gym', 'health', 'point_of_interest', 'establishment']",60,gym
127,Spinning Center Gym,OPERATIONAL,"a 48-177, Av. Joaquín Borrero Sinisterra #48-1, Cali, Valle del Cauca, Colombia",ChIJwdOUEq-mMI4ROz3IqZ7Qvjs,3.4134895,-76.5407037,4.8,"['gym', 'health', 'point_of_interest', 'establishment']",236,gym
128,LP FITNESS CALI,OPERATIONAL,"piso 2, Cl. 5, Cali, Valle del Cauca, Colombia",ChIJbZjGM2GhMI4RWqtwtBQCsNU,3.38154,-76.543334,4.8,"['gym', 'health', 'point_of_interest', 'establishment']",117,gym
129,Thomas Gym,OPERATIONAL,"Local 78, Cra. 56 #18A-80, Cali, Valle del Cauca, Colombia",ChIJK0dgnDWhMI4R0-7PIw3KXQQ,3.4015292,-76.5245625,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",68,gym
130,Sweat Gym,CLOSED_TEMPORARILY,"Cl. 5 #38-77, Cali, Valle del Cauca, Colombia",ChIJueEF8p6mMI4Rkz8n0S9ILis,3.4275352,-76.54526109999999,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",63,gym
131,AFE Gym Sede Refugio - Athletic Fitness Experience,OPERATIONAL,"Cra. 66 #2c46, Cali, Valle del Cauca, Colombia",ChIJSdA-lv2jMI4RQ5RPkKkPUDw,3.3980335,-76.5499698,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",311,gym
132,Dominar Gym,OPERATIONAL,"Calle 14 # 37 Esquina - Piso 2, Cali, Valle del Cauca, Colombia",ChIJESfwPb-mMI4RyiqAu0mbd5Q,3.4201621,-76.5275533,4.9,"['gym', 'health', 'point_of_interest', 'establishment']",72,gym
133,Gym Center,OPERATIONAL,"Cl. 5 #14a65, Cali, Valle del Cauca, Colombia",ChIJtzAkfIimMI4Rt5CmCF-d5Lo,3.4423685,-76.5364488,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",19,gym
134,Centro de Acondicionamiento Físico X-GYM,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJgduMftinMI4R3jol6L_io3o,3.4412735,-76.4991889,4.4,"['gym', 'health', 'point_of_interest', 'establishment']",57,gym
135,DREAMS FITNESS,OPERATIONAL,"esq. Carrera 2, Cl. 59b #2 11B, Cali, Valle del Cauca, Colombia",ChIJ12XI9c6nMI4RG65iipjD6iY,3.470069,-76.4950662,4.2,"['gym', 'health', 'point_of_interest', 'establishment']",56,gym
136,Top Gym,OPERATIONAL,"Cra. 39 #32a-01, Cali, Valle del Cauca, Colombia",ChIJS08TYNymMI4Rw2DEb4UmQNc,3.419943,-76.5111593,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",111,gym
137,Fit Training Center,OPERATIONAL,"Av. 9A ##No. 16-49, Cali, Valle del Cauca, Colombia",ChIJ_____26mMI4R9iE7r-Fgcf8,3.4616119,-76.53374149999999,4.8,"['gym', 'health', 'point_of_interest', 'establishment']",43,gym
138,Fitness24Seven,OPERATIONAL,"Av. Roosevelt ## 24 A-75/85, Cali, Valle del Cauca, Colombia",ChIJF63VaoWmMI4RAUJ-Z0NFeo0,3.4353685,-76.5386037,4.6,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']",181,gym
139,Tauros GYM,OPERATIONAL,"# a 25-46 Carrera 23 #2514, Cali, Valle del Cauca, Colombia",ChIJ-5S3jfCmMI4RLC7HujquzQE,3.4365347,-76.5153186,4.4,"['gym', 'health', 'point_of_interest', 'establishment']",310,gym
140,Jacobo's Gym,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJlbEwS0WhMI4RX_-woMXL8wM,3.3935406,-76.53722049999999,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",34,gym
141,Gimnasio Giant's,OPERATIONAL,"Cl. 13 #47-06, Cali, Valle del Cauca, Colombia",ChIJEbny5LCmMI4Rj-J5eqoqiSA,3.4121106,-76.5335482,4.4,"['gym', 'health', 'point_of_interest', 'establishment']",68,gym
142,Spinning Center Gym Oeste,OPERATIONAL,"Av. 1 Oe. #12-12, Cali, Valle del Cauca, Colombia",ChIJ96zVS2mnMI4RPoKKGne_F-Q,3.4535343,-76.5469012,4.9,"['gym', 'health', 'point_of_interest', 'establishment']",62,gym
143,Fitness24Seven,OPERATIONAL,"Cl. 16 ## 106-72, Cali, Valle del Cauca, Colombia",ChIJK4KVVSuhMI4R4-axUXaNZ9Q,3.3619498,-76.53190049999999,4.6,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']",138,gym
144,Centro de Acondicionamiento Fisico,OPERATIONAL,"Cl. 3 #5-03, Cali, Valle del Cauca, Colombia",ChIJZW7plnymMI4R65CRYLfFZYo,3.4478892,-76.538956,3.0,"['gym', 'health', 'point_of_interest', 'establishment']",4,gym
145,Gimnasio USA Spr Gym,OPERATIONAL,"Cra. 1c #61-30, Cali, Valle del Cauca, Colombia",ChIJ_XzdcNGnMI4Rapat9AqvA84,3.4754619,-76.4959112,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",47,gym
146,Vertige Gym,OPERATIONAL,"Cl. 9 #42 - 156, Cali, Valle del Cauca, Colombia",ChIJo2oF9qSmMI4R4yG-A7uZbx8,3.4175662,-76.539839,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",99,gym
147,Bodytech Limonar,OPERATIONAL,"Cl. 5 #69-9, Cali, Valle del Cauca, Colombia",ChIJtazQfFehMI4Rgpq3AyJtomA,3.394652,-76.54568499999999,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",174,gym
148,River Gym,OPERATIONAL,"Cl. 70 ##1D-13 Piso 2, Cali, Valle del Cauca, Colombia",ChIJowcJuNunMI4Ro0qV6AdjY2Y,3.4763349,-76.4873271,4.1,"['gym', 'health', 'point_of_interest', 'establishment']",26,gym
149,Millenium GYM,OPERATIONAL,"Cl. 33a #12-71, Cali, Valle del Cauca, Colombia",ChIJydQdrFemMI4Rn9BcgvD_ZkE,3.4454596,-76.51159729999999,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",80,gym
150,Iron Gym,OPERATIONAL,"Cra. 1k, Cali, Valle del Cauca, Colombia",ChIJeSai-s-nMI4RLiQpgZj_zQQ,3.4706965,-76.491976,4.3,"['gym', 'health', 'point_of_interest', 'establishment']",108,gym
151,New Body Performance,OPERATIONAL,"Cl. 44 Nte. #3A-52, Cali, Valle del Cauca, Colombia",ChIJJQcUlCamMI4RcB973X7pWio,3.4788889,-76.51818109999999,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",211,gym
152,Pilates Functional Gym Sede Chipichape,OPERATIONAL,"Calle 38N # 5 - 26, Cali, Valle del Cauca, Colombia",ChIJHwJf3J-oMI4RDjU3L6BYd8w,3.477241,-76.525626,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",14,gym
153,BodyFit Fitness Center,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJ7xLM4neoMI4RRSmvb41xIWk,3.482358,-76.49024849999999,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",265,gym
154,Athletic GYM Body,OPERATIONAL,"Centro Comercial Los Mangos 3er Piso, Carrera 95A #3-160, Cali, Valle del Cauca, Colombia",ChIJR29rP32hMI4RjwWHWRIEFP8,3.3740414,-76.547381,4.2,"['gym', 'health', 'point_of_interest', 'establishment']",61,gym
155,Leandro Gym,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJu7NoV46nMI4RqTUo85zPGyA,3.4353231,-76.4988703,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",86,gym
156,Gimnasio Universal BODY BUILDING GYM,OPERATIONAL,"Cl. 5 #16-50 2DO Piso, Cali, Valle del Cauca, Colombia",ChIJjSr5DIimMI4RJhViSO49Wxk,3.4426203,-76.53676949999999,4.4,"['gym', 'health', 'point_of_interest', 'establishment']",10,gym
157,Training Body Gym,OPERATIONAL,"# 9 a 1d 1-59, Cra. 1, Cali, Valle del Cauca, Colombia",ChIJX29dEDOmMI4RfvGgk4KSMv0,3.4696316,-76.50459959999999,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",27,gym
158,Bodytech Chipichape,OPERATIONAL,"Cl. 38 Nte. #6N - 35 #, Cali, Valle del Cauca, Colombia",ChIJ-zKWfY-nMI4RJ-ven54imv8,3.4744677,-76.5266327,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",74,gym
159,CARDIOS GYM SEDE INDEPENDENCIA,OPERATIONAL,"Cl. 27 #27, Cali, Valle del Cauca, Colombia",ChIJ8z0mmsWmMI4Rz-_zjIugfZA,3.4146543,-76.5180352,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",139,gym
160,Tiger Gym,OPERATIONAL,"a 9f-140, Cra. 23a #9f-72, Cali, Valle del Cauca, Colombia",ChIJT9mado6mMI4RbyKfC8Ju31g,3.4353818,-76.5317116,4.4,"['gym', 'health', 'point_of_interest', 'establishment']",67,gym
161,GYM MUELLE S.A.S.,OPERATIONAL,"Cra. 2 #44N-108, Cali, Valle del Cauca, Colombia",ChIJM18LwDGmMI4RXZIn33hwL8Y,3.4716341,-76.5098684,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",90,gym
162,Power Gym,OPERATIONAL,"#4a Norte-25 a, Autopista Simón Bolivar, Cra. 1 #4a, Cali, Valle del Cauca, Colombia",ChIJ_fnhYn6oMI4RsFAS0tmJNiw,3.4867762,-76.499861,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",33,gym
163,NEW BLASER GYM,OPERATIONAL,"Cl. 52 Nte. ##3AN-22, Cali, Valle del Cauca, Colombia",ChIJRVKuMZ2oMI4R9NxLTyxVT8M,3.4845282,-76.514393,4.4,"['gym', 'health', 'point_of_interest', 'establishment']",87,gym
164,Control Fitness Advanced,OPERATIONAL,"Cl. 3a ## 34-37, Cali, Valle del Cauca, Colombia",ChIJz_GyI4OmMI4R_3Vs6W5UQaU,3.43508,-76.545444,4.0,"['gym', 'physiotherapist', 'spa', 'health', 'point_of_interest', 'establishment']",4,gym
165,Gimnasio Trainer Gym,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJc7-j4eOjMI4RsGkJmN8cF9I,3.390003,-76.55341299999999,4.3,"['gym', 'health', 'point_of_interest', 'establishment']",74,gym
166,Gym Sanfer,OPERATIONAL,"Cra. 36 #4A-31, Cali, Valle del Cauca, Colombia",ChIJ27qaGJ2mMI4ReI-iKcZo7-M,3.4327599,-76.5464264,0.0,"['gym', 'health', 'point_of_interest', 'establishment']",0,gym
167,Gym,CLOSED_TEMPORARILY,"a 1a-66, Cl. 59 #1a-2, Cali, Valle del Cauca, Colombia",ChIJ5XmQb9SnMI4R78IJdDjoXao,3.4783565,-76.49890649999999,5.0,"['gym', 'health', 'point_of_interest', 'establishment']",1,gym
168,Spinning Center Gym,OPERATIONAL,"Cra. 100 #15A-61, Cali, Valle del Cauca, Colombia",ChIJz6H8OHShMI4RsGrtUMUlnck,3.3681731,-76.5302301,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",94,gym
169,B-Fitness,OPERATIONAL,"Calle 44 # 1e - 65, Cali, Valle del Cauca, Colombia",ChIJIfFxpjamMI4RWFViyLjbdKU,3.4671573,-76.50864949999999,4.4,"['gym', 'health', 'point_of_interest', 'establishment']",108,gym
170,Máximus Gym,OPERATIONAL,"Tr 103 Dg 26, P 11, Cali, Valle del Cauca, Colombia",ChIJLfFYPkCnMI4RxMyzd_dBvpU,3.4221814,-76.47782459999999,4.2,"['gym', 'health', 'point_of_interest', 'establishment']",104,gym
171,Fit Center,OPERATIONAL,"Cra. 46, Cali, Valle del Cauca, Colombia",ChIJK1wuAbemMI4Rj6Uww_XjtGQ,3.4119272,-76.5288072,4.8,"['gym', 'health', 'point_of_interest', 'establishment']",4,gym
172,Mentes Elite Cali Gym,OPERATIONAL,"Cra. 79 #14c 36, Cali, Valle del Cauca, Colombia",ChIJHdvTbkWhMI4R9hRWIRV_j1s,3.3883061,-76.5308557,5.0,"['gym', 'health', 'point_of_interest', 'establishment']",6,gym
173,NEW ARCE GYM,OPERATIONAL,"esq. Carrera 12, Cl. 44 #12-41, Cali, Valle del Cauca, Colombia",ChIJE81noVSmMI4R286Qhiw_b0w,3.447918,-76.5037383,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",72,gym
174,Inter Gym,OPERATIONAL,"Cl. 15 #18-51 3er Piso, Cali, Valle del Cauca, Colombia",ChIJkTmhNYumMI4RMYj-lnJBE54,3.4399734,-76.5258971,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",56,gym
175,New Center Gym,OPERATIONAL,"Cl. 62 #1A5-26, Cali, Valle del Cauca, Colombia",ChIJbUhsndanMI4ROTAN8Ir0F4E,3.4793374,-76.4967181,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",17,gym
176,Gimnasio Cardio's GYM,OPERATIONAL,"a 61a-96, Cra. 1a 6 #61a-2, Cali, Valle del Cauca, Colombia",ChIJo-fMndanMI4RE6Bcmj4Eh9Y,3.4791818,-76.4966172,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",19,gym
177,Fitness24Seven,OPERATIONAL,"Avenida 3a norte, Cl. 44 Nte. #36, Cali, Bogota, Colombia",ChIJTUxY5DWmMI4Rr6-r1JfnrnA,3.478055,-76.5166861,4.5,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']",29,gym
178,Fit Factory GYM,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJ75qNcZSlMI4RxePiggtNFNI,3.4587886,-76.5565051,0.0,"['gym', 'health', 'point_of_interest', 'establishment']",0,gym
179,Titanes Gym,OPERATIONAL,"Cl. 8 Oe. #52-54, Cali, Valle del Cauca, Colombia",ChIJ51MyjhqkMI4RJC7paLJpuHo,3.4164299,-76.5594667,4.4,"['gym', 'health', 'point_of_interest', 'establishment']",21,gym
180,Bomberos Cali,OPERATIONAL,"Av. de las Americas ##20N-54, Cali, Valle del Cauca, Colombia",ChIJR_DBRGqmMI4RrLkXw8WUYKI,3.4603635,-76.5273606,4.6,"['fire_station', 'point_of_interest', 'establishment']",28,fire+station
181,Bomberos,OPERATIONAL,"Avenida 3GN, Cali, Valle del Cauca, Colombia",ChIJt4inYpqoMI4RyEheDskjLd0,3.4919348,-76.51712239999999,5.0,"['fire_station', 'point_of_interest', 'establishment']",1,fire+station
182,Bomberos Cali Estación 8,OPERATIONAL,"Calle 63 Norte#3Bis-12, La Flora, Cali, Valle del Cauca, Colombia",ChIJE_JdLYWoMI4RwdzyDAzpJJU,3.4907318,-76.51400249999999,4.3,"['fire_station', 'point_of_interest', 'establishment']",4,fire+station
183,Coobomberos Sede Norte,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJ1YPnyiemMI4RE9uoO7GBpkA,3.4803998,-76.5154245,0.0,"['fire_station', 'point_of_interest', 'establishment']",0,fire+station
184,Estación de bomberos X4,OPERATIONAL,"Cra. 33 #44 -20, Cali, Valle del Cauca, Colombia",ChIJJxaR8c6mMI4RAAzIS7VIs7Q,3.4106165,-76.517631,0.0,"['fire_station', 'point_of_interest', 'establishment']",0,fire+station
185,Bomberos Cali - Estación 6,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJgYJbG9ylMI4R3G3RVPbh-2Y,3.4594403,-76.554874,4.4,"['fire_station', 'point_of_interest', 'establishment']",9,fire+station
186,Estación X5 Siloe,OPERATIONAL,"Dg. 51 #1 Oeste-57 a 1 Oeste-93,, Cali, Valle del Cauca, Colombia",ChIJyVEVeRukMI4RpsgsCel2M24,3.4167061,-76.5550572,5.0,"['fire_station', 'point_of_interest', 'establishment']",1,fire+station
187,Estacion Distrito De Aguablanca,OPERATIONAL,"Cl. 73, Cali, Valle del Cauca, Colombia",ChIJjcGAORSnMI4RQ9pYdtJptVc,3.42651,-76.48413529999999,1.5,"['fire_station', 'point_of_interest', 'establishment']",2,fire+station
188,Bomberos de Cordoba,OPERATIONAL,"# a 41d-89,, Cl. 54 #411, Cali, Valle del Cauca, Colombia",ChIJ5SHDsyqnMI4RKxrdjijVklc,3.4041479,-76.5015928,4.0,"['fire_station', 'point_of_interest', 'establishment']",1,fire+station
189,Cuerpo de Bomberos,OPERATIONAL,"Cl. 30 Nte. #2b Norte20, Cali, Valle del Cauca, Colombia",ChIJu_gypTimMI4RMEaThq7Liw4,3.463759,-76.519071,4.0,"['fire_station', 'point_of_interest', 'establishment']",1,fire+station
190,bomberos,OPERATIONAL,"Cl. 12a, Cali, Valle del Cauca, Colombia",ChIJB1_BOL2hMI4RCdLZXn7NPRo,3.4039294,-76.5374958,0.0,"['fire_station', 'point_of_interest', 'establishment']",0,fire+station
191,Estacion Bomberos Melendez X-11,OPERATIONAL,"Cra. 87 #4c95, Cali, Valle del Cauca, Colombia",ChIJgyhq4GOhMI4RZHWEOGCFqeM,3.3799348,-76.54442619999999,4.7,"['fire_station', 'point_of_interest', 'establishment']",11,fire+station
192,Estacion de Bomberos Sur Occidental X5,OPERATIONAL,"Cra. 52 #1-20, Cali, Valle del Cauca, Colombia",ChIJQ_LkehukMI4RP60ab9OBZMg,3.4164296,-76.5551741,4.0,"['fire_station', 'point_of_interest', 'establishment']",1,fire+station
193,Bomberos Estación X2 Alameda,OPERATIONAL,"Cra. 24 #722, Cali, Valle del Cauca, Colombia",ChIJrcAvgI-mMI4R24fIcJavR9E,3.436318,-76.53712000000002,4.6,"['fire_station', 'point_of_interest', 'establishment']",10,fire+station
194,Benemerito Cuerpo de Bomberos Voluntarios de Cali Estacion X3 Oriental,OPERATIONAL,"Cl. 33a #11F-07, Cali, Valle del Cauca, Colombia",ChIJSdk9JFemMI4RRBA-VPw1yPc,3.4474667,-76.5116412,4.9,"['fire_station', 'point_of_interest', 'establishment']",10,fire+station
195,Estación de Bomberos El Vallado,OPERATIONAL,"Cl. 54 ###41d-10, Cali, Valle del Cauca, Colombia",ChIJ1ShcsSqnMI4RDtqQXaPgio0,3.404211,-76.5015669,4.5,"['fire_station', 'point_of_interest', 'establishment']",6,fire+station
196,Bomberos Cali - Estación 10,OPERATIONAL,"Cra. 41D ##54A- 25, Cali, Valle del Cauca, Colombia",ChIJra2DtCqnMI4R1ERS7Noswc0,3.4040088,-76.5014779,3.5,"['fire_station', 'point_of_interest', 'establishment']",6,fire+station
197,Estacion De Bomberos X7 - Los Mangos,OPERATIONAL,"#26m- a 26m-, Cl. 73 #4117, Cali, Palmira, Valle del Cauca, Colombia",ChIJqcRmPhSnMI4R7Fe3f9P83r0,3.4268488,-76.48406609999999,5.0,"['fire_station', 'point_of_interest', 'establishment']",3,fire+station
198,Cuerpo de Bomberos Voluntarios Cl 27,OPERATIONAL,"Cl. 27 #440, Cali, Valle del Cauca, Colombia",ChIJLcWz5c6mMI4RpNhLRU2skJs,3.411013,-76.51799199999999,4.8,"['fire_station', 'point_of_interest', 'establishment']",9,fire+station
199,Estacion Villa Del Sur X4,OPERATIONAL,"a 43b-58, Cl. 36 #43b2, Cali, Valle del Cauca, Colombia",ChIJ4TZx8s6mMI4Rzdsvli8Dlik,3.4104634,-76.51772679999999,5.0,"['fire_station', 'point_of_interest', 'establishment']",3,fire+station
200,Recarga Extintores,OPERATIONAL,"Cl. 20 Nte. ##2-20, Cali, Valle del Cauca, Colombia",ChIJfTeH46WnMI4Rqtpz564pitk,3.4601994,-76.52750689999999,5.0,"['fire_station', 'point_of_interest', 'establishment']",1,fire+station
201,Bomberos el vallado,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJq4KU7T-nMI4RJ6Uvb2ic-xk,3.4059718,-76.4999327,0.0,"['fire_station', 'point_of_interest', 'establishment']",0,fire+station
202,Banco BBVA,OPERATIONAL,"Colombia #41N-17, Cali, Valle del Cauca, Colombia",ChIJ48hb2TCmMI4R_US5VkYRDuE,3.4688394,-76.5115812,4.0,"['bank', 'finance', 'point_of_interest', 'establishment']",2,bank
203,Colpatria,OPERATIONAL,"CL 100 NO. 5 - 169 LC 328 Cali Unicentro, Cali, Valle del Cauca, Colombia",ChIJ6b-aDX6hMI4RkYE43AIoqAI,3.3732927,-76.5390745,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
204,Colpatria,OPERATIONAL,"CL 9 NO. 48 - 81 LC 252- 253- 254 CALI PALMETTO, Cali, Valle del Cauca, Colombia",ChIJOfylqqanMI4RVEkv56xy2fU,3.4130791,-76.5407761,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
205,City Bank,OPERATIONAL,"Avenida 6A, Cali, Valle del Cauca, Colombia",ChIJve6UCRSmMI4RBh1a5rNGQzk,3.4673916,-76.531285,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
206,Bbva Banca Personal Cali,OPERATIONAL,"2 a 104, Av. 6b Nte., Cali, Valle del Cauca, Colombia",ChIJ31jorhamMI4RHKqCWjnbQyo,3.468641,-76.5309923,5.0,"['bank', 'finance', 'point_of_interest', 'establishment']",1,bank
207,Banco de Bogotá,OPERATIONAL,"Cl. 9 #29-28, Cali, Valle del Cauca, Colombia",ChIJn-pWjJCmMI4Rd1vSHouX8o4,3.4309787,-76.5360822,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",4,bank
208,Colpatria,OPERATIONAL,"CL 5 NO. 50 - 103 LC 111 - 112 Cali Cosmocentro, Cali, Valle del Cauca, Colombia",ChIJIYUEfq-nMI4REIYj5fKJ1R0,3.4146239,-76.546813,3.0,"['bank', 'finance', 'point_of_interest', 'establishment']",2,bank
209,Banco Multibank Cali,OPERATIONAL,"Calle 36 Norte # 6A-65 World Trade Center Cali - Pacific Mall, local 405, Cali, Valle del Cauca, Colombia",ChIJIWMrRhimMI4Rzx5TG14aCLg,3.4745852,-76.5275652,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
210,Credibanco Visa Cali,OPERATIONAL,"Cl. 44 Nte. #30, Cali, Valle del Cauca, Colombia",ChIJnXfneCamMI4Ri8tTWjPLdYQ,3.478009,-76.51657399999999,1.7,"['bank', 'finance', 'point_of_interest', 'establishment']",3,bank
211,officina servibanca,OPERATIONAL,"Cl. 11 #636, Cali, Valle del Cauca, Colombia",ChIJLy2IO2SmMI4R-YGuokENSGo,3.4501231,-76.5324413,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
